state_dcid,state_name,city_dcid,city_name
wikidataId/Q1356,West Bengal,wikidataId/Q1801463,Panihati
wikidataId/Q1356,West Bengal,wikidataId/Q1807947,Maheshtala
wikidataId/Q1356,West Bengal,wikidataId/Q1815367,Serampore
wikidataId/Q1356,West Bengal,wikidataId/Q1949030,Bankura
wikidataId/Q1356,West Bengal,wikidataId/Q1949125,Jalpaiguri
wikidataId/Q1356,West Bengal,wikidataId/Q19735986,Chak Alampur
wikidataId/Q1356,West Bengal,wikidataId/Q19882410,Boinchi
wikidataId/Q1356,West Bengal,wikidataId/Q19894359,Ukrah
wikidataId/Q1356,West Bengal,wikidataId/Q20099772,Hugli-Chuchura
wikidataId/Q1356,West Bengal,wikidataId/Q202139,Asansol
wikidataId/Q1356,West Bengal,wikidataId/Q2035284,Santipur
wikidataId/Q1356,West Bengal,wikidataId/Q205697,Howrah
wikidataId/Q1356,West Bengal,wikidataId/Q2088474,Kanchrapara
wikidataId/Q1356,West Bengal,wikidataId/Q2120110,Khardah
wikidataId/Q1356,West Bengal,wikidataId/Q2230683,Madhyamgram
wikidataId/Q1356,West Bengal,wikidataId/Q2286850,Jamuria
wikidataId/Q1356,West Bengal,wikidataId/Q2287264,Titagarh
wikidataId/Q1356,West Bengal,wikidataId/Q2304045,Raiganj
wikidataId/Q1356,West Bengal,wikidataId/Q2317215,Uttarpara Kotrung
wikidataId/Q1356,West Bengal,wikidataId/Q2318208,North Barrackpore
wikidataId/Q1356,West Bengal,wikidataId/Q2318927,Uluberia
wikidataId/Q1356,West Bengal,wikidataId/Q2453308,Bhadreswar
wikidataId/Q1356,West Bengal,wikidataId/Q2453443,Rishra
wikidataId/Q1356,West Bengal,wikidataId/Q247261,Rajarhat Gopalpur
wikidataId/Q1356,West Bengal,wikidataId/Q256409,Kulti
wikidataId/Q1356,West Bengal,wikidataId/Q261988,Rajpur Sonarpur
wikidataId/Q1356,West Bengal,wikidataId/Q2734589,Kalyani
wikidataId/Q1356,West Bengal,wikidataId/Q28153743,Bamanghata
wikidataId/Q1356,West Bengal,wikidataId/Q28164155,Patashpur
wikidataId/Q1356,West Bengal,wikidataId/Q28173696,Cheliyama
wikidataId/Q1356,West Bengal,wikidataId/Q28419557,Panchanantala
wikidataId/Q1356,West Bengal,wikidataId/Q3633473,Bally
wikidataId/Q1356,West Bengal,wikidataId/Q36752,North Dum Dum
wikidataId/Q1356,West Bengal,wikidataId/Q41538,South Dum Dum
wikidataId/Q1356,West Bengal,wikidataId/Q48723774,Raghunathganj
wikidataId/Q1356,West Bengal,wikidataId/Q48723777,Suti
wikidataId/Q1356,West Bengal,wikidataId/Q48724857,Naoda
wikidataId/Q1356,West Bengal,wikidataId/Q48724948,Raninagar
wikidataId/Q1356,West Bengal,wikidataId/Q48725463,"Amtala, Murshidabad"
wikidataId/Q1356,West Bengal,wikidataId/Q48725469,Shaikhpara
wikidataId/Q1356,West Bengal,wikidataId/Q5018950,Calcutta Riverside
wikidataId/Q1356,West Bengal,wikidataId/Q5087,Siliguri
wikidataId/Q1356,West Bengal,wikidataId/Q5088,Durgapur
wikidataId/Q1356,West Bengal,wikidataId/Q5207471,Dabgram
wikidataId/Q1356,West Bengal,wikidataId/Q583568,Ashokenagar Kalyangarh
wikidataId/Q1356,West Bengal,wikidataId/Q588477,Kharagpur
wikidataId/Q1356,West Bengal,wikidataId/Q601897,Bally
wikidataId/Q1356,West Bengal,wikidataId/Q60441500,Mahadipur
wikidataId/Q1356,West Bengal,wikidataId/Q60444051,Singabad
wikidataId/Q1356,West Bengal,wikidataId/Q622607,Bansberia
wikidataId/Q1356,West Bengal,wikidataId/Q622612,Bangaon
wikidataId/Q1356,West Bengal,wikidataId/Q625394,Baidyabati
wikidataId/Q1356,West Bengal,wikidataId/Q629006,Bandel
wikidataId/Q1356,West Bengal,wikidataId/Q633291,Balurghat
wikidataId/Q1356,West Bengal,wikidataId/Q633530,Berhampore
wikidataId/Q1356,West Bengal,wikidataId/Q6427318,Kolkata West International City
wikidataId/Q1356,West Bengal,wikidataId/Q64348086,Nagar Changrabandha
wikidataId/Q1356,West Bengal,wikidataId/Q649955,Dum Dum
wikidataId/Q1356,West Bengal,wikidataId/Q65089751,Radhikapur
wikidataId/Q1356,West Bengal,wikidataId/Q685315,Barasat
wikidataId/Q1356,West Bengal,wikidataId/Q68593,Naihati
wikidataId/Q1356,West Bengal,wikidataId/Q68953,Kamarhati
wikidataId/Q1356,West Bengal,wikidataId/Q695591,Chandannagar
wikidataId/Q1356,West Bengal,wikidataId/Q709267,Bardhaman
wikidataId/Q1356,West Bengal,wikidataId/Q709298,Barrackpore
wikidataId/Q1356,West Bengal,wikidataId/Q712504,Baranagar
wikidataId/Q1356,West Bengal,wikidataId/Q712515,Basirhat
wikidataId/Q1356,West Bengal,wikidataId/Q7188310,Phulbari
wikidataId/Q1356,West Bengal,wikidataId/Q7403122,Saktigarh
wikidataId/Q1356,West Bengal,wikidataId/Q7635805,Sukhiapokhri
wikidataId/Q1356,West Bengal,wikidataId/Q796739,Bidhannagar
wikidataId/Q1356,West Bengal,wikidataId/Q854914,Bhatpara
wikidataId/Q1356,West Bengal,wikidataId/Q85745565,Baruipur (P)
wikidataId/Q1356,West Bengal,wikidataId/Q857746,Champdani
wikidataId/Q1363,Tripura,wikidataId/Q16867235,Gandhigram
wikidataId/Q1363,Tripura,wikidataId/Q170454,Agartala
wikidataId/Q1363,Tripura,wikidataId/Q24935664,Bishramganj
wikidataId/Q1363,Tripura,wikidataId/Q757844,Belonia
wikidataId/Q1437,Rajasthan,wikidataId/Q1025468,Jalore
wikidataId/Q1437,Rajasthan,wikidataId/Q10396595,Āmer
wikidataId/Q1437,Rajasthan,wikidataId/Q12414115,Arthuna
wikidataId/Q1437,Rajasthan,wikidataId/Q126689176,Ajmer cantonment
wikidataId/Q1437,Rajasthan,wikidataId/Q1779576,Pokhran
wikidataId/Q1437,Rajasthan,wikidataId/Q18003274,Badnor
wikidataId/Q1437,Rajasthan,wikidataId/Q1936947,Pilani
wikidataId/Q1437,Rajasthan,wikidataId/Q200019,Jodhpur
wikidataId/Q1437,Rajasthan,wikidataId/Q200049,Ajmer
wikidataId/Q1437,Rajasthan,wikidataId/Q200340,Udaipur
wikidataId/Q1437,Rajasthan,wikidataId/Q200718,Bikaner
wikidataId/Q1437,Rajasthan,wikidataId/Q2120436,Khandela
wikidataId/Q1437,Rajasthan,wikidataId/Q242898,Jaisalmer
wikidataId/Q1437,Rajasthan,wikidataId/Q24810366,Daudpur
wikidataId/Q1437,Rajasthan,wikidataId/Q24893363,"Badnor, Rajasthan"
wikidataId/Q1437,Rajasthan,wikidataId/Q24906794,Shri Mahaveer Ji
wikidataId/Q1437,Rajasthan,wikidataId/Q24927921,Pahadi
wikidataId/Q1437,Rajasthan,wikidataId/Q24927925,Jurehra
wikidataId/Q1437,Rajasthan,wikidataId/Q24928005,Atru
wikidataId/Q1437,Rajasthan,wikidataId/Q24930812,Chhinch
wikidataId/Q1437,Rajasthan,wikidataId/Q24937260,"Raipur, Jhalawar"
wikidataId/Q1437,Rajasthan,wikidataId/Q24944517,Mauzmabad
wikidataId/Q1437,Rajasthan,wikidataId/Q25313782,Bagor
wikidataId/Q1437,Rajasthan,wikidataId/Q26787497,Khanpur
wikidataId/Q1437,Rajasthan,wikidataId/Q27644414,Palsana
wikidataId/Q1437,Rajasthan,wikidataId/Q27962588,"Reni, Alwar"
wikidataId/Q1437,Rajasthan,wikidataId/Q28154023,Nangal Rajawatan
wikidataId/Q1437,Rajasthan,wikidataId/Q28173162,Sanwali
wikidataId/Q1437,Rajasthan,wikidataId/Q28174148,Kacholiya Nada
wikidataId/Q1437,Rajasthan,wikidataId/Q28182701,Abapura
wikidataId/Q1437,Rajasthan,wikidataId/Q31213664,Semari
wikidataId/Q1437,Rajasthan,wikidataId/Q330531,Kota
wikidataId/Q1437,Rajasthan,wikidataId/Q33334,Sikar
wikidataId/Q1437,Rajasthan,wikidataId/Q39050839,Asnawar
wikidataId/Q1437,Rajasthan,wikidataId/Q4868132,Bassi
wikidataId/Q1437,Rajasthan,wikidataId/Q48731152,Bhaiseena
wikidataId/Q1437,Rajasthan,wikidataId/Q48731537,Uchain
wikidataId/Q1437,Rajasthan,wikidataId/Q48731649,Rupbas
wikidataId/Q1437,Rajasthan,wikidataId/Q48733848,Samrau
wikidataId/Q1437,Rajasthan,wikidataId/Q490883,Sri Ganganagar
wikidataId/Q1437,Rajasthan,wikidataId/Q6634626,Pali
wikidataId/Q1437,Rajasthan,wikidataId/Q66485,Jaipur
wikidataId/Q1437,Rajasthan,wikidataId/Q6917655,Moti Magri
wikidataId/Q1437,Rajasthan,wikidataId/Q6935588,Munabao
wikidataId/Q1437,Rajasthan,wikidataId/Q695221,Mount Abu
wikidataId/Q1437,Rajasthan,wikidataId/Q749170,Pushkar
wikidataId/Q1437,Rajasthan,wikidataId/Q757855,Beawar
wikidataId/Q1437,Rajasthan,wikidataId/Q760146,Bhilwara
wikidataId/Q1437,Rajasthan,wikidataId/Q796497,Bilara
wikidataId/Q1437,Rajasthan,wikidataId/Q927794,Kishangarh
wikidataId/Q1437,Rajasthan,wikidataId/Q940829,Sirohi
wikidataId/Q1437,Rajasthan,wikidataId/Q96391778,Mandal
wikidataId/Q1437,Rajasthan,wikidataId/Q97119528,"Rampart of old Amber town, Amber"
wikidataId/Q1437,Rajasthan,wikidataId/Q986875,Chhoti Sadri
wikidataId/Q1445,Tamil Nadu,wikidataId/Q107647093,Uthiyur
wikidataId/Q1445,Tamil Nadu,wikidataId/Q1098939,Yelagiri
wikidataId/Q1445,Tamil Nadu,wikidataId/Q112621832,Kanthe Gounden Chavadi
wikidataId/Q1445,Tamil Nadu,wikidataId/Q1207562,Dhanushkodi
wikidataId/Q1445,Tamil Nadu,wikidataId/Q126393481,Adiyanuthu
wikidataId/Q1445,Tamil Nadu,wikidataId/Q126393486,Makkinampatti
wikidataId/Q1445,Tamil Nadu,wikidataId/Q12975325,Ulundurpettai taluk
wikidataId/Q1445,Tamil Nadu,wikidataId/Q12979864,Gangavalli taluk
wikidataId/Q1445,Tamil Nadu,wikidataId/Q1352,Chennai
wikidataId/Q1445,Tamil Nadu,wikidataId/Q1435144,Rameswaram
wikidataId/Q1445,Tamil Nadu,wikidataId/Q1525589,Ettimadai
wikidataId/Q1445,Tamil Nadu,wikidataId/Q15261696,Nerkattumseval
wikidataId/Q1445,Tamil Nadu,wikidataId/Q1661840,Podanur
wikidataId/Q1445,Tamil Nadu,wikidataId/Q18126608,Karkathakudi
wikidataId/Q1445,Tamil Nadu,wikidataId/Q20464883,Vadamalapuram
wikidataId/Q1445,Tamil Nadu,wikidataId/Q207754,Tiruchirappalli
wikidataId/Q1445,Tamil Nadu,wikidataId/Q208000,Mahabalipuram
wikidataId/Q1445,Tamil Nadu,wikidataId/Q2117793,Pulicat
wikidataId/Q1445,Tamil Nadu,wikidataId/Q213248,Tirunelveli
wikidataId/Q1445,Tamil Nadu,wikidataId/Q222267,Kanyakumari
wikidataId/Q1445,Tamil Nadu,wikidataId/Q2231394,Madipakkam
wikidataId/Q1445,Tamil Nadu,wikidataId/Q2232119,Kilkunda
wikidataId/Q1445,Tamil Nadu,wikidataId/Q2236279,Maduravoyal
wikidataId/Q1445,Tamil Nadu,wikidataId/Q228405,Madurai
wikidataId/Q1445,Tamil Nadu,wikidataId/Q2308195,Jolarpettai
wikidataId/Q1445,Tamil Nadu,wikidataId/Q2443959,Kolathur
wikidataId/Q1445,Tamil Nadu,wikidataId/Q2465640,Vandavasi
wikidataId/Q1445,Tamil Nadu,wikidataId/Q24906358,Maranthalai
wikidataId/Q1445,Tamil Nadu,wikidataId/Q24906380,Umarikadu
wikidataId/Q1445,Tamil Nadu,wikidataId/Q24907330,Karavilai
wikidataId/Q1445,Tamil Nadu,wikidataId/Q24936399,Pallipattu Taluk
wikidataId/Q1445,Tamil Nadu,wikidataId/Q24943187,Sivagiri-Erode
wikidataId/Q1445,Tamil Nadu,wikidataId/Q253851,Kodaikanal
wikidataId/Q1445,Tamil Nadu,wikidataId/Q2541562,Nathampannai
wikidataId/Q1445,Tamil Nadu,wikidataId/Q2715977,Urapakkam
wikidataId/Q1445,Tamil Nadu,wikidataId/Q278964,Coonoor
wikidataId/Q1445,Tamil Nadu,wikidataId/Q279951,Cuddalore
wikidataId/Q1445,Tamil Nadu,wikidataId/Q298780,Pollachi
wikidataId/Q1445,Tamil Nadu,wikidataId/Q3006619,Choolaimedu
wikidataId/Q1445,Tamil Nadu,wikidataId/Q3006626,Arumbakkam
wikidataId/Q1445,Tamil Nadu,wikidataId/Q3166683,Saidapet
wikidataId/Q1445,Tamil Nadu,wikidataId/Q337305,Koodankulam
wikidataId/Q1445,Tamil Nadu,wikidataId/Q339986,Mayiladuthurai
wikidataId/Q1445,Tamil Nadu,wikidataId/Q41496,Thanjavur
wikidataId/Q1445,Tamil Nadu,wikidataId/Q41562,Thoothukudi
wikidataId/Q1445,Tamil Nadu,wikidataId/Q456737,Ambattur
wikidataId/Q1445,Tamil Nadu,wikidataId/Q4739739,Tharamani
wikidataId/Q1445,Tamil Nadu,wikidataId/Q48724908,Kandikuppam
wikidataId/Q1445,Tamil Nadu,wikidataId/Q490708,V.S.K.Valasai
wikidataId/Q1445,Tamil Nadu,wikidataId/Q4939784,Bollineni Hillside
wikidataId/Q1445,Tamil Nadu,wikidataId/Q566051,Kurichi
wikidataId/Q1445,Tamil Nadu,wikidataId/Q584458,Aruvankadu
wikidataId/Q1445,Tamil Nadu,wikidataId/Q584494,Avadi
wikidataId/Q1445,Tamil Nadu,wikidataId/Q584854,Ambur
wikidataId/Q1445,Tamil Nadu,wikidataId/Q589083,Ariyalur
wikidataId/Q1445,Tamil Nadu,wikidataId/Q589185,Arcot
wikidataId/Q1445,Tamil Nadu,wikidataId/Q590361,Auroville
wikidataId/Q1445,Tamil Nadu,wikidataId/Q61064350,Kundadam
wikidataId/Q1445,Tamil Nadu,wikidataId/Q6353795,Kallidaikurichi
wikidataId/Q1445,Tamil Nadu,wikidataId/Q6379062,Kavalkinaru
wikidataId/Q1445,Tamil Nadu,wikidataId/Q6746864,Manambuchavadi
wikidataId/Q1445,Tamil Nadu,wikidataId/Q695585,Nagapattinam
wikidataId/Q1445,Tamil Nadu,wikidataId/Q7709698,Thalli
wikidataId/Q1445,Tamil Nadu,wikidataId/Q836527,Tiruppur
wikidataId/Q1445,Tamil Nadu,wikidataId/Q847606,Nagercoil
wikidataId/Q1445,Tamil Nadu,wikidataId/Q853945,Dindigul
wikidataId/Q1445,Tamil Nadu,wikidataId/Q866403,Kovaipudur
wikidataId/Q1445,Tamil Nadu,wikidataId/Q9824,Erode
wikidataId/Q1445,Tamil Nadu,wikidataId/Q9863,Salem
wikidataId/Q1445,Tamil Nadu,wikidataId/Q9878,Yercaud
wikidataId/Q1445,Tamil Nadu,wikidataId/Q9885,Coimbatore
wikidataId/Q1445,Tamil Nadu,wikidataId/Q9888,Ooty
wikidataId/Q1445,Tamil Nadu,wikidataId/Q9894,Dharmapuri
wikidataId/Q1445,Tamil Nadu,wikidataId/Q9904,Edappadi
wikidataId/Q1445,Tamil Nadu,wikidataId/Q9923,Namakkal
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q1025475,Jaunpur
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q10579333,Meerut Cantonment
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q107586799,Lucknow Cantonment
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q108301469,Kalwari
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q126672508,Shahjahanpur cantonment
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q126679510,Agra Cantonment
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q126680081,Allahabad Cantonment
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q1522971,Farah
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q162442,Prayagraj
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q17157404,Bairia
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q1748623,Maghar
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q179046,Fatehpur Sikri
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q186040,Ayodhya
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q1981902,Jalalabad
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q1981913,Jalalabad
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q200237,Meerut
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q200311,Mathura
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q2016760,Jalalabad
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q201832,Aligarh
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q207098,Ghaziabad
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q213026,Bareilly
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q23808315,Rikabganj
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q23808321,Fatehganj
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q23808322,Ayodhya Cantt
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q23808323,Kumarganj
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q23808324,Rani Bazar
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q23808328,Hastinganj
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q23808330,Tarun Bazaar
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q242895,Saharanpur
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q242995,Jhansi
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q2450872,Kairana
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q247248,Sambhal
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q24906778,Surir
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q24932167,"Meerganj, Jaunpur"
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q24936976,Varanasi cantonment
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q24949373,Chhawani
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q25247751,Sohawal
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q2543304,Marehra
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q25662542,Phephna
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q2594448,Shravasti
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q2711899,Greater Noida
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q2717192,Tundla
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q2725709,Nautanwa
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q27628107,Ayodhya Cantonment
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q278204,Noida
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q324394,Sarnath
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q330643,Moradabad
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q3780142,Barabanki
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q3851838,Mathura cantonment
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q416835,Akbarpur
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q42941,Agra
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q4549,Farrukhabad
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q47916,Lucknow
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q4901840,Bhitargaon
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q5527793,Gauriphanta
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q55615961,Khushalpur
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q55641201,Nangal Soti
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q5584396,Gorakhpur
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q5654953,Harchandpur
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q585869,Atarra
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q6161281,Jarwa
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q6403040,Khunwa
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q65222022,Bad
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q656717,Maurawan
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q66568,Kanpur
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q688281,Vrindavan
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q707799,Barhani Bazar
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q7180664,Phaphamau
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q7380191,Rupaidiha
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q7492991,"Sheikhupur, Badaun"
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q7560850,Sonauli
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q7917040,Vasundhra
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q79980,Varanasi
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q825673,Kushinagar
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q922701,Sitapur
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q956371,Mirzapur
wikidataId/Q1498,Uttar Pradesh,wikidataId/Q96373143,Bareilly Cantonment
wikidataId/Q1499,Uttarakhand,wikidataId/Q1020718,Roorkee
wikidataId/Q1499,Uttarakhand,wikidataId/Q108045910,Almora Cantonment
wikidataId/Q1499,Uttarakhand,wikidataId/Q108103451,Shafipur
wikidataId/Q1499,Uttarakhand,wikidataId/Q108103556,Sunhaira
wikidataId/Q1499,Uttarakhand,wikidataId/Q108114535,Haldwani Talli
wikidataId/Q1499,Uttarakhand,wikidataId/Q108114607,Mukhani
wikidataId/Q1499,Uttarakhand,wikidataId/Q108114814,Fatehpur Range
wikidataId/Q1499,Uttarakhand,wikidataId/Q108124174,Maholiya
wikidataId/Q1499,Uttarakhand,wikidataId/Q108133113,Umru Khurd
wikidataId/Q1499,Uttarakhand,wikidataId/Q109715359,Bhararisain
wikidataId/Q1499,Uttarakhand,wikidataId/Q15229561,Jhulaghat
wikidataId/Q1499,Uttarakhand,wikidataId/Q199528,Dehradun
wikidataId/Q1499,Uttarakhand,wikidataId/Q24950524,"Happy Valley, Mussoorie"
wikidataId/Q1499,Uttarakhand,wikidataId/Q273030,Haridwar
wikidataId/Q1499,Uttarakhand,wikidataId/Q27832,Devprayag
wikidataId/Q1499,Uttarakhand,wikidataId/Q30593336,Sudhowala
wikidataId/Q1499,Uttarakhand,wikidataId/Q502141,Rishikesh
wikidataId/Q1499,Uttarakhand,wikidataId/Q637818,Banbasa
wikidataId/Q1499,Uttarakhand,wikidataId/Q668395,Mussoorie
wikidataId/Q1499,Uttarakhand,wikidataId/Q684523,Dharchula
wikidataId/Q1499,Uttarakhand,wikidataId/Q7709674,Thalisain
wikidataId/Q1499,Uttarakhand,wikidataId/Q773213,Nainital
wikidataId/Q1502,Mizoram,wikidataId/Q18125712,Hortoki
wikidataId/Q1502,Mizoram,wikidataId/Q22906759,Bilkhawthlir
wikidataId/Q1502,Mizoram,wikidataId/Q24929741,Zokhawthar
wikidataId/Q1505,Sikkim,wikidataId/Q186141,Gangtok
wikidataId/Q1599,Nagaland,wikidataId/Q234056,Kohima
wikidataId/Q1599,Nagaland,wikidataId/Q24908961,Ahthibung
wikidataId/Q1599,Nagaland,wikidataId/Q24909581,Jalukie
wikidataId/Q1599,Nagaland,wikidataId/Q7179831,Pfutsero
wikidataId/Q200667,Ladakh,wikidataId/Q230818,Leh
wikidataId/Q200667,Ladakh,wikidataId/Q24909819,Lingshet
wikidataId/Q200667,Ladakh,wikidataId/Q4079276,Batalik
wikidataId/Q200667,Ladakh,wikidataId/Q4167739,Dras
wikidataId/Q22048,Odisha,wikidataId/Q1012706,Rourkela
wikidataId/Q22048,Odisha,wikidataId/Q15203016,Bonaigarh
wikidataId/Q22048,Odisha,wikidataId/Q171771,Bhubaneswar
wikidataId/Q22048,Odisha,wikidataId/Q20203325,"Mujagada, Ganjam"
wikidataId/Q22048,Odisha,wikidataId/Q207324,Cuttack
wikidataId/Q22048,Odisha,wikidataId/Q207799,Puri
wikidataId/Q22048,Odisha,wikidataId/Q2082443,Kendrapara
wikidataId/Q22048,Odisha,wikidataId/Q2352196,Jatani
wikidataId/Q22048,Odisha,wikidataId/Q28174250,Rupsa
wikidataId/Q22048,Odisha,wikidataId/Q303761,Boudh
wikidataId/Q22048,Odisha,wikidataId/Q48734697,Aul
wikidataId/Q22048,Odisha,wikidataId/Q55614824,"Jagannath Prasad, Ganjam"
wikidataId/Q22048,Odisha,wikidataId/Q6389101,Kenduli Sasan
wikidataId/Q22048,Odisha,wikidataId/Q641098,Balasore
wikidataId/Q22048,Odisha,wikidataId/Q712356,Baripada
wikidataId/Q22048,Odisha,wikidataId/Q712508,Barapali
wikidataId/Q22048,Odisha,wikidataId/Q749189,Konark
wikidataId/Q22048,Odisha,wikidataId/Q7563602,"Soro, Balasore"
wikidataId/Q22048,Odisha,wikidataId/Q876483,Sambalpur
wikidataId/Q22424,Punjab,wikidataId/Q10265962,Nicaea
wikidataId/Q22424,Punjab,wikidataId/Q1525269,Fazilka
wikidataId/Q22424,Punjab,wikidataId/Q1647167,Pathankot
wikidataId/Q22424,Punjab,wikidataId/Q1707629,Gurdaspur
wikidataId/Q22424,Punjab,wikidataId/Q1949069,Mohali
wikidataId/Q22424,Punjab,wikidataId/Q200123,Ludhiana
wikidataId/Q22424,Punjab,wikidataId/Q208162,Patiala
wikidataId/Q22424,Punjab,wikidataId/Q21857966,Borawal
wikidataId/Q22424,Punjab,wikidataId/Q2301731,Nawanshahr
wikidataId/Q22424,Punjab,wikidataId/Q2349902,Malout
wikidataId/Q22424,Punjab,wikidataId/Q24882650,Nangal Kalan
wikidataId/Q22424,Punjab,wikidataId/Q24952482,Shankerpura
wikidataId/Q22424,Punjab,wikidataId/Q26219384,Haryau
wikidataId/Q22424,Punjab,wikidataId/Q2672955,Sirhind-Fategarh
wikidataId/Q22424,Punjab,wikidataId/Q33377,Jalandhar
wikidataId/Q22424,Punjab,wikidataId/Q3440891,Attari
wikidataId/Q22424,Punjab,wikidataId/Q48403,Amritsar
wikidataId/Q22424,Punjab,wikidataId/Q5577727,Goindwal Sahib
wikidataId/Q22424,Punjab,wikidataId/Q581774,Khemkaran
wikidataId/Q22424,Punjab,wikidataId/Q5949619,Hussainiwala
wikidataId/Q22424,Punjab,wikidataId/Q652098,Firozpur
wikidataId/Q22424,Punjab,wikidataId/Q709319,Bathinda
wikidataId/Q22424,Punjab,wikidataId/Q711996,Barnala
wikidataId/Q22424,Punjab,wikidataId/Q781354,Kapurthala
wikidataId/Q26927,Lakshadweep,wikidataId/Q7195866,Minicoy
wikidataId/Q40888,Andaman and Nicobar Islands,wikidataId/Q203476,Sri Vijaya Puram(Port Blair)
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q116547319,Pul Doda
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q170115,Srinagar
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q17082685,Shangus
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q1938135,Udhampur
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q1949395,Rajauri
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q2321929,Sopore
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q23808365,The Gateway of Gulmarg
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q24907418,Devsar
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q24934134,Doodhpathri
wikidataId/Q66278313,Jammu and Kashmir,wikidataId/Q24935095,Thathri
