Booking ID,Customer ID,_target_completed_,_target_completed_,pick_latitude,Ride Distance_fill_scaled,pick_longitude,drop_latitude,drop_longitude,pick_station_longitude,snowfall_dropoff_log_scaled,precipitation_dropoff_log_scaled,rain_dropoff_log_scaled,wind_speed_10m_scaled,wind_speed_10m_dropoff_scaled,rain_log_scaled,pick_station_latitude,precipitation_log_scaled,relative_humidity_2m_dropoff_scaled,dew_point_2m_dropoff_scaled,drop_station_longitude,snowfall_log_scaled,dew_point_2m_scaled
"""CNR7561855""","""CID3845678""",1,1,11.38931,1.2577434,77.69183,28.549183,77.25323,77.21225,0.0,0.0,0.0,0.15,0.035714287,0.0,28.664396,0.0,-0.9347826,-0.50340134,77.3,0.0,-0.5347222
"""CNR3838709""","""CID3167376""",1,1,28.631254,-0.052264173,77.22258,26.895405,75.76884,77.12701,0.0,0.0,0.0,0.13333334,0.26785713,0.0,28.645643,0.0,0.54347825,0.7210884,77.23419,0.0,0.6111111
"""CNR8579979""","""CID3087381""",1,1,25.72883,0.33599767,85.50748,28.98153,77.71799,77.21135,0.0,2.2082744,2.2082744,1.9333333,2.5714285,1.609438,28.64169,1.609438,0.5652174,0.67346936,77.228546,0.0,0.5277778
"""CNR2594337""","""CID4823546""",1,1,28.467205,-1.6775464,77.077545,28.6536,77.29579,88.53007,0.0,0.0,0.0,0.78333336,0.78571427,0.18232156,22.97448,0.18232156,-0.9130435,-0.52380955,77.298485,0.0,0.7430556
"""CNR2444920""","""CID3278634""",1,1,25.266867,1.3224536,82.99381,28.626343,77.24662,77.21854,0.0,0.0,0.0,-0.05,0.26785713,0.0,28.64211,0.0,0.41304347,0.6530612,77.091515,0.0,0.5486111
"""CNR2807129""","""CID9606842""",1,1,8.33702,-0.61810315,77.86776,20.371132,74.87468,81.80577,0.0,0.0,0.0,0.51666665,2.2857144,0.0,25.7294,0.0,-1.1521739,-1.0136055,77.09203,0.0,-0.8402778
"""CNR2651610""","""CID5295557""",1,1,28.649773,-1.2930467,77.13364,28.567816,77.22558,76.10152,0.0,0.0,0.0,-0.16666667,-0.66071427,0.0,22.46376,0.0,0.6304348,-0.39455783,77.33438,0.0,0.006944444
"""CNR9789939""","""CID6358804""",1,1,22.725468,-1.5564027,75.89075,28.48333,77.3,77.22258,0.0,0.0,0.0,-0.8833333,-0.19642857,0.0,28.631254,0.0,-0.6086956,-0.49659863,77.09665,0.0,-0.7222222
"""CNR9526365""","""CID7757731""",1,1,28.56103,-0.5488782,77.20419,28.467205,77.077545,82.54485,0.0,0.0,0.0,0.5,0.91071427,0.0,25.155716,0.0,-0.9347826,-1.1224489,77.116035,0.0,-0.6111111
"""CNR9979610""","""CID9139232""",1,1,28.685629,0.6587968,77.400276,28.539013,77.22837,73.96285,0.0,0.0,0.0,-0.93333334,-0.71428573,0.0,34.11283,0.0,0.5652174,0.8707483,77.29554,0.0,0.055555556
"""CNR6827134""","""CID5103577""",1,1,30.14865,-0.9582085,76.68565,28.52202,77.20925,88.53007,0.0,0.0,0.0,2.0166667,1.5,0.26236427,22.97448,0.26236427,-0.10869565,0.7823129,85.17962,0.0,0.6736111
"""CNR5268390""","""CID3046537""",1,1,26.843367,-1.2223169,80.94392,28.548239,77.25216,77.03112,0.0,0.0,0.0,0.6,0.60714287,0.0,28.462242,0.0,-0.8043478,-0.81632656,77.077545,0.0,-0.9027778
"""CNR6813118""","""CID7974463""",1,1,30.56532,0.77241606,77.27633,28.543747,77.19859,77.23378,0.0,1.1939225,1.1939225,-1.1833333,0.5714286,0.26236427,28.625849,0.26236427,0.65217394,0.6462585,79.59649,0.0,0.6180556
"""CNR2779107""","""CID9794638""",1,1,26.263977,-0.043987274,82.07184,17.37114,78.4231,92.59606,0.0,0.26236427,0.26236427,-0.31666666,-1.2321428,0.9932518,24.86852,0.9932518,0.1521739,0.7823129,77.22837,0.0,0.6666667
"""CNR4725446""","""CID1938881""",1,1,28.602245,1.8288494,77.229126,26.82399,75.54525,77.09242,0.0,0.0,0.0,-0.016666668,0.17857143,0.0,28.489817,0.0,-1.0,-0.45578232,77.22837,0.0,-0.5763889
"""CNR9414605""","""CID4113665""",1,1,22.97448,-1.3607668,88.53007,25.601805,85.114876,75.49758,0.0,0.0,0.0,-1.05,-0.16071428,0.0,32.69978,0.0,0.19565217,-0.6530612,77.09922,0.0,-1.7222222
"""CNR7986679""","""CID5583555""",1,1,28.667273,0.23065531,77.228546,28.417988,77.30754,77.10718,0.0,0.0,0.0,-0.35,0.071428575,0.0,28.720806,0.0,0.13043478,-0.292517,77.09678,0.0,-0.2986111
"""CNR3383580""","""CID5849839""",1,1,13.021856,0.7566147,77.55332,25.25844,75.74622,77.13805,0.0,0.0,0.0,-0.56666666,-0.3392857,0.0,28.489124,0.0,0.6304348,0.6258503,77.23724,0.0,0.4722222
"""CNR4545085""","""CID2131089""",1,1,22.24338,1.5429202,68.96886,27.42397,77.09922,78.06895,0.0,0.0,0.0,-0.6666667,0.32142857,0.0,30.318413,0.0,0.5,-0.40136054,77.094734,0.0,-0.8888889
"""CNR3383084""","""CID6243489""",1,1,23.28571,-1.5661844,80.03115,26.263977,82.07184,77.2158,0.0,0.0,0.0,-0.15,-0.42857143,0.0,28.529404,0.0,-0.47826087,-0.3605442,77.2586,0.0,-0.4375
"""CNR2061255""","""CID3594354""",1,1,33.07787,0.43833026,75.70859,12.54443,77.93497,72.837776,0.0,0.0,0.0,1.3666667,0.32142857,0.0,19.024963,0.0,-0.45652175,0.30612245,77.1706,0.0,0.7083333
"""CNR2819506""","""CID3899762""",1,1,28.666765,0.068879545,77.22911,28.472233,77.07272,75.49758,0.0,0.0,0.0,-0.2,-0.30357143,1.1631508,32.69978,1.1631508,-0.02173913,0.21088435,77.1215,0.0,-0.36805555
"""CNR8289218""","""CID5276067""",1,1,27.09166,1.8326117,81.77472,28.645643,77.12701,77.3,0.0,0.0,0.0,0.083333336,-0.25,0.0,28.48333,0.0,0.2826087,-0.020408163,77.2875,0.0,-0.22916667
"""CNR2505035""","""CID5834929""",1,1,28.98153,0.6648163,77.71799,28.466677,77.51005,77.20943,0.0,0.0,0.0,-0.11666667,-0.53571427,0.0,28.69422,0.0,-0.2173913,-0.040816326,77.091515,0.0,-0.048611112
"""CNR7966515""","""CID2368752""",1,1,19.116503,0.21109173,72.88676,28.567411,77.23981,77.24021,0.0,0.0,0.0,1.2333333,1.3214285,0.0,28.627531,0.0,-0.4347826,-0.52380955,77.24721,0.0,-0.6805556
"""CNR3006162""","""CID7228372""",1,1,30.318413,-1.2215644,78.06895,28.533098,77.08953,77.19546,0.0,0.0,0.0,0.65,0.83928573,0.0,28.574104,0.0,-1.0,-0.7210884,81.44851,0.0,-0.9861111
"""CNR5225897""","""CID2289109""",1,1,12.936003,-0.11923182,80.19941,28.649773,77.13364,77.69183,0.0,0.0,0.0,1.1,-0.64285713,0.0,11.38931,0.0,-0.6086956,-0.1632653,77.14844,0.0,0.4375
"""CNR9392863""","""CID8771621""",1,1,30.318413,-1.4412785,78.06895,28.686014,77.43225,78.45524,0.0,0.0,0.0,-0.38333333,-0.66071427,0.0,17.409283,0.0,0.2173913,0.040816326,77.20419,0.0,-0.2638889
"""CNR8419901""","""CID9373987""",1,1,30.46431,-0.06580819,74.191,28.516466,77.03397,86.38792,0.0,0.0,0.0,1.8833333,-0.23214285,0.0,26.16234,0.0,-0.7826087,0.27210885,79.50123,0.0,0.5277778
"""CNR1101491""","""CID2728229""",1,1,28.584036,1.7220021,77.217735,22.725468,75.89075,77.09427,0.0,0.0,0.0,0.16666667,0.017857144,0.0,28.679077,0.0,-0.19565217,-0.5170068,77.28681,0.0,-0.6875
"""CNR9690379""","""CID4174381""",1,1,30.15834,-0.1869519,74.92835,28.489101,77.01119,81.44851,0.0,0.0,0.0,-0.38333333,0.19642857,0.0,25.471924,0.0,0.54347825,0.414966,73.73794,0.0,0.5694444
"""CNR7959402""","""CID8564001""",1,1,19.129297,-0.77160203,72.86011,29.99021,77.33438,77.18854,0.0,0.0,0.0,0.03333333,-0.17857143,0.0,28.65335,0.0,-0.7826087,-0.91156465,77.23971,0.0,-0.7916667
"""CNR3077839""","""CID1558965""",1,1,28.4705,0.000407007,77.0375,28.653786,77.31225,75.79752,0.0,0.0,0.0,0.76666665,0.26785713,0.0,26.892376,0.0,-0.04347826,-0.054421768,79.184,0.0,-0.8194444
"""CNR9509676""","""CID4375309""",1,1,28.574734,-1.2591866,77.35616,22.95078,79.184,80.38091,0.0,0.0,0.0,-0.6666667,0.071428575,0.0,16.278538,0.0,-0.45652175,0.013605442,77.61725,0.0,0.1388889
"""CNR7913779""","""CID7253905""",1,1,28.598492,-0.75279087,77.202965,28.572424,77.2586,77.23014,0.0,0.0,0.0,0.81666666,0.44642857,0.0,28.61262,0.0,-0.65217394,-0.3197279,77.36926,0.0,-0.45833334
"""CNR6709230""","""CID6770616""",1,1,28.569586,0.9259149,77.18975,28.669952,77.09568,77.09922,0.0,0.0,0.0,-1.0666667,-1.1964285,0.0,27.42397,0.0,0.6086956,-0.15646258,77.3,0.0,-0.27083334
"""CNR2376933""","""CID7589366""",1,1,25.37841,1.5963438,81.5113,26.7133,80.96581,77.23378,0.0,0.0,0.0,0.35,0.08928572,0.0,28.6626,0.0,-0.95652175,-0.21088435,80.34791,0.0,-0.8402778
"""CNR6386306""","""CID2813606""",1,1,12.936003,-0.5059888,80.19941,28.65335,77.18854,78.06895,0.0,0.0,0.0,-0.46666667,-0.2857143,0.0,30.318413,0.0,0.06521739,-0.34013605,77.094734,0.0,-0.625
"""CNR5422255""","""CID7006061""",1,1,23.817621,-0.8919933,85.82612,25.32605,88.32989,77.22911,0.0,0.0,0.0,-0.11666667,0.5,0.0,28.666765,0.0,-0.82608694,-0.06122449,77.025925,0.0,-0.1736111
"""CNR4558118""","""CID5564258""",1,1,17.056057,-0.48416787,81.80438,28.651484,77.238174,77.08174,0.0,0.0,0.0,-0.26666668,-0.4107143,0.0,28.494595,0.0,-0.06521739,-0.2857143,77.178375,0.0,-0.4513889
"""CNR4570307""","""CID4459551""",1,1,12.24375,0.36609548,79.84308,21.390224,79.30918,72.86011,0.0,0.0,0.0,-0.51666665,-0.9464286,0.0,19.129297,0.0,0.17391305,-0.3605442,77.21854,0.0,0.06944444
"""CNR1166683""","""CID1958171""",1,1,11.253984,-0.9386449,75.83322,28.489817,77.09242,77.11539,0.0,0.0,0.0,-0.7,-0.21428572,0.0,28.714956,0.0,-0.26086956,-0.07482993,77.09445,0.0,-0.083333336
"""CNR6888058""","""CID5338413""",1,1,13.021856,-0.6587352,77.55332,22.725468,75.89075,76.96821,0.0,0.0,0.0,0.05,0.071428575,0.0,29.01947,0.0,0.13043478,0.034013607,77.184494,0.0,-0.048611112
"""CNR4498973""","""CID6451734""",1,1,26.871035,0.31342432,80.91123,28.553684,77.17898,80.96581,0.0,0.0,0.0,0.16666667,-0.035714287,0.0,26.7133,0.0,0.5652174,-0.27210885,84.98918,0.0,-0.5416667
"""CNR1742001""","""CID7797378""",1,1,25.25844,1.4849819,75.74622,18.330215,72.96475,77.57186,0.0,0.0,0.0,-0.05,-0.26785713,0.0,28.141617,0.0,-0.19565217,-0.71428573,77.294624,0.0,-0.8125
"""CNR2884476""","""CID4727646""",1,1,28.664396,-1.2388706,77.21225,28.599482,77.226006,77.30163,0.0,0.0,0.0,-1.2666667,-1.1785715,0.0,28.646723,0.0,-0.5,0.25170067,77.25081,0.0,0.125
"""CNR4170372""","""CID3755741""",1,1,28.594776,1.3502941,77.18921,18.432281,79.13572,77.23971,0.0,0.0,0.0,0.71666664,0.3392857,0.0,29.03693,0.0,-1.0,-0.37414965,77.09922,0.0,-1.0138888
"""CNR3525649""","""CID5882814""",1,1,26.14163,0.94924074,91.78166,25.02454,86.17708,79.60039,0.0,0.0,0.0,0.33333334,-0.05357143,0.0,17.987476,0.0,-0.5,0.25170067,77.20594,0.0,0.1875
"""CNR7541092""","""CID2706261""",1,1,28.503868,1.2577434,77.08123,28.682968,77.2875,77.18921,0.0,0.0,0.0,0.2,-0.071428575,0.0,28.594776,0.0,-0.19565217,-0.39455783,77.09922,0.0,-0.4236111
"""CNR7537123""","""CID6296756""",1,1,28.6473,-0.22457418,77.1195,28.655672,77.22989,77.09427,0.0,0.0,0.0,1.4,1.4642857,0.0,28.679077,0.0,-1.1521739,-0.93877554,77.31225,0.0,-1.0416666
"""CNR3131269""","""CID7758263""",1,1,28.661482,-0.36001435,77.13942,28.610394,77.213104,77.2158,0.0,0.0,0.0,-0.65,-0.125,0.0,28.529404,0.0,-0.26086956,0.006802721,78.38202,0.0,-0.5347222
"""CNR8655257""","""CID8228943""",1,1,22.16404,0.4255387,87.09006,28.584036,77.217735,77.08174,0.0,0.0,0.0,-0.71666664,-0.875,0.0,28.494595,0.0,-0.3478261,-0.63265306,77.13364,0.0,-0.7847222
"""CNR5923758""","""CID9902135""",1,1,30.46431,-1.1643785,74.191,26.869486,75.77383,74.87468,0.0,0.47000363,0.47000363,2.3333333,1.0714285,0.33647224,20.371132,0.33647224,0.65217394,0.6122449,77.59341,0.0,0.4375
"""CNR2545052""","""CID1651457""",1,1,26.508131,0.4819721,90.52478,26.7133,80.96581,77.21747,0.0,0.0,0.0,1.6333333,1.5,0.0,28.665752,0.0,-0.47826087,0.21768707,77.400276,0.0,-0.027777778
"""CNR7207201""","""CID3612355""",1,1,28.646723,-1.5564027,77.30163,22.725468,75.89075,77.1644,0.0,0.0,0.0,-0.21666667,-0.375,0.0,28.567593,0.0,0.04347826,0.4217687,77.219734,0.0,0.20833333
"""CNR3389146""","""CID3223716""",1,1,28.503868,0.10725426,77.08123,28.610394,77.213104,88.32989,0.0,0.0,0.0,-0.23333333,-0.14285715,0.09531018,25.32605,0.09531018,-0.2826087,0.46258503,77.27942,0.0,0.6180556
"""CNR4468699""","""CID1345023""",1,1,28.512955,-1.3141152,77.20395,28.44638,77.09203,77.03112,0.0,0.0,0.0,0.6,1.3035715,0.0,28.462242,0.0,-0.8913044,-0.23129252,77.16764,0.0,-0.30555555
"""CNR8315782""","""CID3777517""",1,1,28.660906,1.6926569,77.227715,28.67315,77.17049,75.54525,0.0,0.0,0.0,-1.0,-0.16071428,0.0,26.82399,0.0,-0.6304348,-0.3537415,77.184494,0.0,-0.6388889
"""CNR8130736""","""CID6387918""",1,1,28.52949,-0.2576818,77.154465,28.682968,77.2875,77.227715,0.0,0.0,0.0,1.1,0.89285713,0.0,28.660906,0.0,-1.1086956,-0.877551,77.17898,0.0,-1.0555556
"""CNR9378963""","""CID5796217""",1,1,26.263977,-0.28326494,82.07184,28.567816,77.22558,76.47708,0.0,0.0,0.0,0.7,0.17857143,0.0,30.16623,0.0,-0.6956522,0.15646258,77.2684,0.0,-0.45833334
"""CNR3109449""","""CID3325719""",1,1,17.37114,0.55872154,78.4231,29.99021,77.33438,76.858475,0.0,0.0,0.0,0.083333336,-0.8214286,0.0,28.203962,0.0,-0.8913044,-1.9727892,75.70859,0.0,-0.31944445
"""CNR8661833""","""CID8361992""",1,1,20.371132,1.0982249,74.87468,28.425138,77.05795,77.51005,0.0,0.0,0.0,0.31666666,0.2857143,0.0,28.466677,0.0,-0.23913044,-0.53741497,77.09922,0.0,-0.9166667
"""CNR5853535""","""CID8957491""",1,1,26.32458,-0.9567036,87.86786,27.09166,81.77472,77.16764,0.0,0.0,0.0,-0.7,-0.25,0.0,28.672407,0.0,-0.45652175,-0.2585034,77.09445,0.0,-0.36805555
"""CNR3776952""","""CID2590817""",1,1,25.68331,-0.12299405,82.73053,28.452032,77.007195,77.20419,0.0,0.0,0.0,-0.16666667,-0.58928573,0.0,28.56103,0.0,-0.04347826,0.585034,77.18854,0.0,0.4097222
"""CNR4291914""","""CID1247023""",1,1,28.512955,-0.66324985,77.20395,27.42397,77.09922,77.20419,0.0,0.0,0.0,-0.68333334,-0.8035714,0.0,28.56103,0.0,0.5869565,0.7482993,77.294624,0.0,0.6111111
"""CNR8110912""","""CID4361587""",1,1,17.74276,0.255486,83.32879,29.176233,79.48736,90.52478,0.0,0.0,0.0,-0.16666667,0.66071427,0.0,26.508131,0.0,-0.95652175,-0.21768707,77.69183,0.0,-0.14583333
"""CNR9111137""","""CID6320754""",1,1,12.24375,1.6317087,79.84308,25.49781,82.15916,77.21962,0.0,0.0,0.0,0.36666667,0.035714287,0.0,28.631678,0.0,-0.5,0.18367347,76.858475,0.0,0.07638889
"""CNR7565018""","""CID1858196""",1,1,28.598492,0.023732817,77.202965,28.631678,77.21962,87.86786,0.0,0.0,0.0,-0.53333336,-0.10714286,0.0,26.32458,0.0,0.3043478,-0.108843535,80.96581,0.0,-0.4236111
"""CNR5949039""","""CID5075340""",1,1,20.77323,0.26451537,82.22143,12.51609,78.48685,77.2435,0.0,0.0,0.0,0.5,0.66071427,0.0,28.61867,0.0,-0.54347825,0.17006803,77.2684,0.0,-0.9305556
"""CNR9233175""","""CID6233550""",1,1,28.631254,1.5090601,77.22258,28.520828,77.177734,77.33438,0.0,0.0,0.0,0.06666667,0.3392857,0.0,29.99021,0.0,-0.08695652,0.27891156,77.93497,0.0,-0.6180556
"""CNR1549716""","""CID6673378""",1,1,28.534342,0.01470347,77.21239,17.443329,78.38202,72.96105,0.0,0.0,0.0,-0.23333333,0.76785713,0.0,22.559118,0.0,0.1521739,0.7755102,77.226006,0.0,0.6805556
"""CNR1634943""","""CID6644767""",1,1,13.021856,0.31793898,77.55332,21.38935,75.09421,77.13942,0.0,0.0,0.0,0.06666667,-0.10714286,0.0,28.661482,0.0,0.45652175,0.78911567,77.13126,0.0,0.6388889
"""CNR3681317""","""CID7315517""",1,1,33.07787,1.5489397,75.70859,26.913906,77.29423,77.23724,0.0,0.0,0.0,0.65,0.5714286,0.0,28.652094,0.0,-0.04347826,0.7482993,77.22558,0.0,0.6180556
"""CNR7390038""","""CID1603740""",1,1,26.263977,-0.85813326,82.07184,28.466677,77.51005,80.19941,0.0,0.0,0.0,-0.2,-1.0535715,0.47000363,12.936003,0.47000363,0.36956522,-0.04761905,79.50123,0.0,0.5347222
"""CNR9206568""","""CID6132377""",1,1,26.32458,0.70018125,87.86786,28.533098,77.08953,77.1644,0.0,0.09531018,0.09531018,0.8333333,0.6785714,0.09531018,28.567593,0.09531018,0.1521739,0.85714287,77.298485,0.0,0.6736111
"""CNR1027816""","""CID1186879""",1,1,25.25844,1.5692557,75.74622,27.42397,77.09922,70.463905,0.0,0.0,0.0,1.1333333,3.4285715,0.0,21.511913,0.0,0.5869565,0.14965986,77.18921,0.0,-0.21527778
"""CNR9533802""","""CID7700205""",1,1,32.69978,-0.5571551,75.49758,28.563856,77.33377,77.93497,0.0,0.0,0.0,0.55,1.1964285,0.0,12.54443,0.0,-0.6304348,-0.04761905,77.04708,0.0,-0.2847222
"""CNR3670163""","""CID4608904""",1,1,28.90811,-1.276493,77.10096,28.141617,77.57186,77.36926,0.0,0.0,0.0,-0.2,-0.875,0.0,28.633667,0.0,0.13043478,0.79591835,78.02296,0.0,0.5486111
"""CNR8013106""","""CID4749389""",1,1,11.854005,1.6881422,75.397575,19.0829,72.83629,77.22837,0.0,0.0,0.0,0.21666667,-0.23214285,0.0,28.539013,0.0,0.26086956,0.25170067,77.007195,0.0,0.15972222
"""CNR3700113""","""CID9668865""",1,1,25.68331,-0.08537178,82.73053,28.98153,77.71799,77.18854,0.0,0.0,0.0,0.06666667,-0.071428575,0.0,28.65335,0.0,-0.5869565,0.006802721,77.022766,0.0,-0.2013889
"""CNR7075318""","""CID5152081""",1,1,28.495298,-0.2599391,77.15298,28.994528,77.025925,88.372955,0.0,0.0,0.0,-0.33333334,-1.0178572,0.0,22.598003,0.0,0.5652174,-0.23809524,82.73053,0.0,-0.1736111
"""CNR8578430""","""CID7244202""",1,1,30.552355,-0.7926705,75.6543,28.489101,77.01119,77.18975,0.0,0.0,0.0,-0.9,0.98214287,0.0,28.569586,0.0,-0.9130435,-0.17006803,77.93497,0.0,-1.0069444
"""CNR1321039""","""CID1379300""",1,1,22.727987,-0.29680896,75.82408,18.330215,72.96475,77.077545,0.0,0.0,0.0,-0.15,-0.35714287,0.0,28.467205,0.0,0.23913044,0.10204081,77.08396,0.0,-0.1388889
"""CNR5322402""","""CID8526006""",1,1,10.54404,0.36534303,76.22598,17.409283,78.45524,72.79208,0.0,0.0,0.0,-0.8833333,-1.2321428,0.0,21.210127,0.0,0.76086956,-0.26530612,77.07219,0.0,0.15277778
"""CNR4315235""","""CID4866991""",1,1,28.36005,0.8612046,76.94139,28.664396,77.21225,88.37049,0.0,0.0,0.0,0.56666666,-0.6964286,0.0,22.74059,0.0,0.65217394,0.72789115,77.09597,0.0,0.6527778
"""CNR4438917""","""CID2400043""",1,1,19.0829,-0.5180279,72.83629,28.477173,77.06822,72.86011,0.0,0.0,0.0,-0.3,-0.071428575,0.0,19.129297,0.0,0.45652175,0.3877551,77.20925,0.0,0.5277778
"""CNR1002771""","""CID7557672""",1,1,33.70466,-1.2080203,73.80217,32.69978,75.49758,78.02296,0.0,0.0,0.0,-0.51666665,0.035714287,0.0,27.208864,0.0,0.2173913,0.2993197,77.43225,0.0,0.24305555
"""CNR3014775""","""CID1648133""",1,1,12.51609,-1.0582837,78.48685,28.467205,77.077545,77.09242,0.0,0.0,0.0,0.03333333,0.05357143,0.0,28.489817,0.0,0.54347825,-0.31292516,77.27787,0.0,-0.5347222
"""CNR7213440""","""CID6296422""",1,1,26.28165,-1.3983891,82.31107,28.720806,77.10718,88.372955,0.0,0.0,0.0,-0.05,-1.2678572,0.0,22.598003,0.0,0.65217394,0.7482993,77.267715,0.0,0.6944444
"""CNR9342305""","""CID3129483""",1,1,25.615526,1.16745,85.148,26.7133,80.96581,77.12725,0.0,0.0,0.0,-0.36666667,-0.26785713,0.0,28.54532,0.0,0.6304348,0.56462586,77.09812,0.0,0.4236111
"""CNR5970734""","""CID8183187""",1,1,28.36005,0.9537554,76.94139,28.535017,77.2641,81.2188,0.0,0.0,0.0,2.0833333,1.3392857,0.0,26.96641,0.0,-0.5869565,0.27891156,77.178375,0.0,0.4236111
"""CNR5450726""","""CID4510344""",1,1,25.25844,0.4338156,75.74622,28.534342,77.21239,79.60569,0.0,0.0,0.0,0.28333333,1.3571428,0.53062826,26.52745,0.53062826,0.47826087,0.63265306,80.91123,0.0,0.4861111
"""CNR2101264""","""CID5992650""",1,1,25.615526,1.5451775,85.148,28.50948,77.091515,77.09427,0.0,0.0,0.0,1.0833334,1.0,0.0,28.679077,0.0,-1.0869565,-0.414966,80.34791,0.0,-0.8541667
"""CNR5898432""","""CID9678836""",1,1,26.16234,0.27956426,86.38792,28.539013,77.22837,88.348785,0.0,0.0,0.0,-0.21666667,-0.21428572,0.0,22.549467,0.0,0.36956522,-0.2585034,77.12283,0.0,-0.027777778
"""CNR1894225""","""CID8701568""",1,1,20.371132,-1.5744613,74.87468,28.55001,77.185616,77.25133,0.0,0.0,0.0,-0.93333334,0.5714286,0.0,28.54855,0.0,-0.04347826,0.292517,77.93497,0.0,-0.5625
"""CNR2065882""","""CID5789397""",1,1,27.11602,1.4435973,83.39183,28.641645,77.2388,77.20419,0.0,0.0,0.0,-0.1,-0.125,0.0,28.56103,0.0,-0.65217394,0.06122449,77.093506,0.0,-0.090277776
"""CNR5875183""","""CID7494534""",1,1,28.67082,1.642243,77.27208,28.685629,77.400276,77.306725,0.0,0.0,0.0,-0.76666665,-0.60714287,0.09531018,28.646313,0.09531018,0.6304348,0.61904764,77.05582,0.0,0.5
"""CNR6984222""","""CID6361049""",1,1,28.65335,1.758872,77.18854,28.567593,77.1644,77.21239,0.0,0.0,0.0,0.5,-0.10714286,0.0,28.534342,0.0,-1.0652174,-1.0204082,77.307076,0.0,-1.0625
"""CNR3646272""","""CID1052834""",1,1,28.509314,1.1734694,77.0731,28.48333,77.3,77.22837,0.0,0.0,0.0,-0.016666668,-0.035714287,0.0,28.539013,0.0,0.5652174,0.707483,77.221725,0.0,0.5902778
"""CNR9169014""","""CID2621028""",1,1,12.24375,-1.2983139,79.84308,25.89919,81.79523,77.09427,0.0,0.0,0.0,0.35,1.3571428,0.0,28.679077,0.0,0.7173913,0.3877551,77.567856,0.0,0.5902778
"""CNR2763841""","""CID1314177""",1,1,12.24375,-1.6677645,79.84308,26.871035,80.91123,80.19941,0.0,0.0,0.0,0.7,0.2857143,0.0,12.936003,0.0,-1.0217391,-0.72789115,77.51005,0.0,0.6180556
"""CNR7154072""","""CID6753673""",1,1,28.584036,-0.51200837,77.217735,28.462242,77.03112,76.96821,0.0,2.091864,2.091864,-0.7,0.875,1.9878744,29.01947,1.9878744,0.5869565,0.7619048,77.11282,0.0,0.5972222
"""CNR6244433""","""CID5723812""",1,1,28.56103,-0.337441,77.20419,28.5003,77.20558,77.05582,0.0,0.0,0.0,0.81666666,0.98214287,0.0,28.579315,0.0,-0.8043478,-0.2244898,77.1093,0.0,-0.3472222
"""CNR8306864""","""CID9305856""",1,1,28.462242,-0.6760414,77.03112,28.574104,77.19546,88.372955,0.0,0.0,0.0,0.3,-0.5,0.0,22.598003,0.0,0.2173913,-0.21768707,77.12701,0.0,-0.2638889
"""CNR6863612""","""CID5180765""",1,1,28.477173,1.1223031,77.06822,17.989668,79.59649,78.45524,0.0,0.26236427,0.26236427,-0.4,0.2857143,0.0,17.409283,0.0,0.32608697,0.5714286,77.86776,0.0,-0.21527778
"""CNR7962683""","""CID8320324""",1,1,31.44451,-1.2057631,75.395,28.655672,77.22989,77.22258,0.0,0.0,0.0,-0.7,-0.71428573,0.0,28.631254,0.0,0.23913044,-0.108843535,77.192215,0.0,-0.2361111
"""CNR8468375""","""CID5296436""",1,1,27.09166,1.0606027,81.77472,28.466677,77.51005,77.12266,0.0,0.0,0.0,0.65,2.5535715,0.0,28.564835,0.0,-0.65217394,0.33333334,75.89075,0.0,-0.097222224
"""CNR9324896""","""CID1028399""",1,1,19.024963,-1.5744613,72.837776,28.61262,77.23014,77.21148,0.0,0.91629076,0.91629076,0.5833333,0.017857144,0.0,28.57774,0.0,0.5217391,0.49659863,73.77313,0.0,0.5902778
"""CNR9728130""","""CID8217739""",1,1,28.56103,1.883778,77.20419,28.666765,77.22911,72.857124,0.0,0.0,0.0,0.95,-0.30357143,0.0,19.17851,0.0,-0.41304347,-0.63265306,75.70859,0.0,0.5347222
"""CNR2294735""","""CID7676242""",1,1,28.70441,-0.26069155,79.87257,27.878363,78.085045,77.22258,0.0,0.0,0.0,1.2333333,0.48214287,0.0,28.631254,0.0,-0.41304347,-0.5578231,77.147964,0.0,-0.6875
"""CNR2860057""","""CID2835068""",1,1,25.73018,-0.744514,84.84996,28.48434,77.10687,77.08123,0.0,0.0,0.0,-0.33333334,0.16071428,0.0,28.503868,0.0,0.3478261,0.47619048,77.154465,0.0,0.375
"""CNR1513272""","""CID3027058""",1,1,28.501589,0.3578186,77.1973,28.686321,77.221725,77.995,0.0,0.0,0.0,-0.28333333,0.4107143,0.0,27.182247,0.0,-0.3043478,-0.37414965,77.192215,0.0,-0.4097222
"""CNR6488190""","""CID5786289""",1,1,22.97448,-0.5955298,88.53007,26.7133,80.96581,77.05795,0.0,0.0,0.0,0.81666666,0.91071427,0.0,28.425138,0.0,-0.3043478,0.52380955,77.35616,0.0,0.35416666
"""CNR1277744""","""CID4937014""",1,1,28.649343,1.821325,77.30607,27.42397,77.09922,78.3989,0.0,0.0,0.0,-0.38333333,0.17857143,0.0,29.25728,0.0,-0.7826087,-0.43537414,77.022766,0.0,-0.6041667
"""CNR3912850""","""CID3003483""",1,1,28.646313,0.040286615,77.306725,28.520828,77.177734,77.17049,0.0,0.0,0.0,-0.03333333,-0.035714287,0.0,28.67315,0.0,0.23913044,0.33333334,77.12701,0.0,0.2013889
