split,_target_completed_,Booking ID,Customer ID
train,1,"""CNR5581838""","""CID7506871"""
train,1,"""CNR9269199""","""CID8716939"""
train,1,"""CNR2342948""","""CID2818504"""
train,1,"""CNR9296536""","""CID2589299"""
train,1,"""CNR4337001""","""CID2073890"""
train,0,"""CNR6925724""","""CID7485348"""
train,0,"""CNR5131866""","""CID8306088"""
train,1,"""CNR7715182""","""CID6663885"""
train,1,"""CNR5858476""","""CID3364754"""
train,0,"""CNR4682614""","""CID3515152"""
train,0,"""CNR7370105""","""CID3798891"""
train,1,"""CNR8497091""","""CID8017149"""
train,1,"""CNR9632907""","""CID3021507"""
train,0,"""CNR7180176""","""CID8255644"""
train,1,"""CNR4936589""","""CID5694991"""
train,1,"""CNR4424932""","""CID3054573"""
train,0,"""CNR2269418""","""CID7545878"""
train,1,"""CNR9446583""","""CID3745256"""
train,0,"""CNR7978975""","""CID9614337"""
train,0,"""CNR7769884""","""CID9712443"""
train,0,"""CNR7649243""","""CID2485587"""
train,1,"""CNR1742177""","""CID4146300"""
train,1,"""CNR6806445""","""CID5190994"""
train,0,"""CNR4459815""","""CID5567459"""
train,1,"""CNR4487337""","""CID7548116"""
train,0,"""CNR8771045""","""CID3061856"""
train,1,"""CNR9822858""","""CID7524141"""
train,1,"""CNR8520812""","""CID5325137"""
train,0,"""CNR8102958""","""CID9431210"""
train,0,"""CNR9574188""","""CID4612265"""
train,0,"""CNR5470466""","""CID2454835"""
train,0,"""CNR2896204""","""CID9504672"""
train,0,"""CNR8118079""","""CID5714927"""
train,1,"""CNR6633961""","""CID6674638"""
train,0,"""CNR5973186""","""CID5080519"""
train,0,"""CNR2294936""","""CID5968088"""
train,0,"""CNR9863860""","""CID9615219"""
train,1,"""CNR7225862""","""CID4409834"""
train,1,"""CNR5822150""","""CID4265821"""
train,1,"""CNR8582116""","""CID6524580"""
train,1,"""CNR2018484""","""CID9940490"""
train,1,"""CNR5081331""","""CID8185989"""
train,1,"""CNR3383084""","""CID6243489"""
train,1,"""CNR4719414""","""CID5884182"""
train,1,"""CNR7014203""","""CID7716029"""
train,0,"""CNR3598741""","""CID5563481"""
train,0,"""CNR9555180""","""CID5129091"""
train,0,"""CNR9957781""","""CID7429961"""
train,1,"""CNR6816944""","""CID9967884"""
train,1,"""CNR8926918""","""CID3099748"""
train,0,"""CNR7082653""","""CID7198364"""
train,1,"""CNR6496371""","""CID1594407"""
train,0,"""CNR4796908""","""CID1049594"""
train,1,"""CNR6192225""","""CID2487096"""
train,1,"""CNR4463347""","""CID8395277"""
train,1,"""CNR2568216""","""CID5040966"""
train,1,"""CNR4405391""","""CID3012292"""
train,0,"""CNR3377160""","""CID1932796"""
train,0,"""CNR2804587""","""CID1415837"""
train,1,"""CNR5115207""","""CID9889095"""
train,0,"""CNR5641739""","""CID7023902"""
train,1,"""CNR4476578""","""CID8717903"""
train,1,"""CNR5303190""","""CID4736144"""
train,1,"""CNR1290817""","""CID2396558"""
train,0,"""CNR3051408""","""CID4521474"""
train,0,"""CNR3775689""","""CID8687244"""
train,1,"""CNR4750595""","""CID4936198"""
train,0,"""CNR7766157""","""CID8041745"""
train,0,"""CNR4517473""","""CID4671790"""
train,0,"""CNR6404019""","""CID2006208"""
train,1,"""CNR5811874""","""CID7809936"""
train,1,"""CNR4475390""","""CID1434753"""
train,0,"""CNR8089420""","""CID4929729"""
train,0,"""CNR9242618""","""CID3507101"""
train,1,"""CNR7448389""","""CID2846495"""
train,1,"""CNR1992607""","""CID1681131"""
train,1,"""CNR7776922""","""CID8060646"""
train,1,"""CNR7593463""","""CID6158002"""
train,1,"""CNR1892764""","""CID1730749"""
train,1,"""CNR4752002""","""CID1327041"""
train,1,"""CNR8970134""","""CID4227276"""
train,0,"""CNR2272998""","""CID7334926"""
train,1,"""CNR6046018""","""CID9562443"""
train,1,"""CNR7176587""","""CID5377650"""
train,1,"""CNR8542607""","""CID8345382"""
train,0,"""CNR7748745""","""CID5448749"""
train,1,"""CNR2798308""","""CID7260460"""
train,1,"""CNR2820949""","""CID9536771"""
train,1,"""CNR4784080""","""CID2409266"""
train,1,"""CNR1088378""","""CID1880085"""
train,0,"""CNR5458935""","""CID3691300"""
train,1,"""CNR6019660""","""CID2359453"""
train,1,"""CNR3227421""","""CID2648544"""
train,1,"""CNR4284441""","""CID7744671"""
train,1,"""CNR8377176""","""CID9049774"""
train,0,"""CNR8471602""","""CID2169146"""
train,1,"""CNR8776272""","""CID2337968"""
train,1,"""CNR4034295""","""CID4735824"""
train,0,"""CNR5006475""","""CID1218137"""
train,1,"""CNR8468989""","""CID1708923"""
train,1,"""CNR6725775""","""CID9159170"""
train,1,"""CNR3644351""","""CID1282278"""
train,1,"""CNR7150783""","""CID7214811"""
train,1,"""CNR2734904""","""CID9196428"""
train,1,"""CNR1091029""","""CID9904375"""
train,0,"""CNR6449032""","""CID1180906"""
train,1,"""CNR8082017""","""CID7335897"""
train,0,"""CNR6483636""","""CID7321172"""
train,1,"""CNR3279615""","""CID4015255"""
train,1,"""CNR9520179""","""CID3207739"""
train,1,"""CNR6994376""","""CID2444114"""
train,1,"""CNR4495696""","""CID2970891"""
train,1,"""CNR7018807""","""CID7065543"""
train,1,"""CNR8698586""","""CID7507787"""
train,1,"""CNR2945120""","""CID3417587"""
train,1,"""CNR4844273""","""CID7001805"""
train,0,"""CNR4405709""","""CID4089934"""
train,0,"""CNR4037296""","""CID2312244"""
train,0,"""CNR9035757""","""CID2493796"""
train,0,"""CNR8902160""","""CID5041370"""
train,0,"""CNR8455940""","""CID8712129"""
train,0,"""CNR5789256""","""CID3500417"""
train,1,"""CNR7152747""","""CID6300324"""
train,0,"""CNR1208972""","""CID1681483"""
train,1,"""CNR3646263""","""CID5231869"""
train,0,"""CNR7578804""","""CID8402075"""
train,1,"""CNR4106504""","""CID2392583"""
train,1,"""CNR7503988""","""CID4690226"""
train,0,"""CNR1013031""","""CID5441573"""
train,0,"""CNR6496672""","""CID6781623"""
train,0,"""CNR1125613""","""CID9305197"""
train,0,"""CNR2201853""","""CID6915548"""
train,1,"""CNR8396200""","""CID4001366"""
train,0,"""CNR6471955""","""CID5393095"""
train,0,"""CNR4815576""","""CID2991974"""
train,1,"""CNR8851438""","""CID9801561"""
train,0,"""CNR2601041""","""CID5858455"""
train,1,"""CNR8259363""","""CID9152152"""
train,1,"""CNR4875995""","""CID6296770"""
train,1,"""CNR8984614""","""CID9028160"""
train,0,"""CNR5316686""","""CID9288962"""
train,1,"""CNR7923303""","""CID9081673"""
train,0,"""CNR4569606""","""CID3334991"""
train,1,"""CNR9298934""","""CID3924353"""
train,0,"""CNR1906607""","""CID9351555"""
train,1,"""CNR1061101""","""CID6547334"""
train,1,"""CNR5839083""","""CID1592298"""
train,1,"""CNR6745044""","""CID8800282"""
train,1,"""CNR3512160""","""CID1719499"""
train,0,"""CNR2327671""","""CID1262327"""
train,0,"""CNR4196784""","""CID8947037"""
train,0,"""CNR9770756""","""CID4820972"""
train,1,"""CNR5743404""","""CID7936789"""
train,0,"""CNR7951426""","""CID6646152"""
train,1,"""CNR7386429""","""CID2984015"""
train,1,"""CNR1896692""","""CID3547221"""
train,1,"""CNR3767033""","""CID4096933"""
train,1,"""CNR8497050""","""CID9342747"""
train,1,"""CNR7655702""","""CID3088527"""
train,1,"""CNR2032584""","""CID9978343"""
train,0,"""CNR4595380""","""CID2758531"""
train,1,"""CNR2216718""","""CID9813400"""
train,1,"""CNR2247151""","""CID8691248"""
train,0,"""CNR8595800""","""CID2474409"""
train,1,"""CNR8875872""","""CID6125163"""
train,1,"""CNR9021965""","""CID3993670"""
train,1,"""CNR1629024""","""CID7307139"""
train,1,"""CNR6831956""","""CID5335905"""
train,1,"""CNR5442753""","""CID9243123"""
train,1,"""CNR4387779""","""CID2611492"""
train,0,"""CNR1282007""","""CID7574285"""
train,1,"""CNR9145401""","""CID8132553"""
train,1,"""CNR4828306""","""CID2103788"""
train,0,"""CNR6242599""","""CID6671010"""
train,1,"""CNR4273159""","""CID3901885"""
train,1,"""CNR5287150""","""CID9194610"""
train,0,"""CNR1839833""","""CID5330364"""
train,0,"""CNR8104650""","""CID8519868"""
train,0,"""CNR9358420""","""CID9446147"""
train,1,"""CNR4043886""","""CID1191615"""
train,1,"""CNR4356393""","""CID5531329"""
train,1,"""CNR1521063""","""CID8187636"""
train,0,"""CNR9498722""","""CID7538570"""
train,0,"""CNR5633713""","""CID9601534"""
train,1,"""CNR1650384""","""CID8289420"""
train,1,"""CNR7796754""","""CID8886864"""
train,1,"""CNR5737925""","""CID1277186"""
train,0,"""CNR3189587""","""CID1229638"""
train,1,"""CNR1406104""","""CID7131726"""
train,0,"""CNR9704653""","""CID2658916"""
train,1,"""CNR5178252""","""CID7399330"""
train,1,"""CNR1627010""","""CID9281654"""
train,1,"""CNR9857944""","""CID8286124"""
train,1,"""CNR6445131""","""CID6433752"""
train,1,"""CNR1020642""","""CID2376546"""
train,1,"""CNR3100880""","""CID7978962"""
train,1,"""CNR1617189""","""CID3436785"""
train,0,"""CNR1341796""","""CID2050880"""
train,1,"""CNR3650094""","""CID3493480"""
train,1,"""CNR3170238""","""CID4915231"""
train,0,"""CNR9237177""","""CID4768344"""
train,1,"""CNR3581044""","""CID1262129"""
train,1,"""CNR6392431""","""CID2904218"""
train,1,"""CNR5778842""","""CID5243038"""
train,1,"""CNR2288708""","""CID9098847"""
train,1,"""CNR1500479""","""CID4662888"""
train,1,"""CNR2197319""","""CID7735444"""
train,1,"""CNR3313909""","""CID4636558"""
train,0,"""CNR9448540""","""CID8335092"""
train,1,"""CNR7320433""","""CID9539396"""
train,0,"""CNR2490669""","""CID3019802"""
train,0,"""CNR4620112""","""CID4560570"""
train,0,"""CNR4205629""","""CID1635989"""
train,1,"""CNR3371293""","""CID2171146"""
train,1,"""CNR6939431""","""CID1191298"""
train,0,"""CNR1714363""","""CID9902176"""
train,1,"""CNR5593460""","""CID4320124"""
train,0,"""CNR5393526""","""CID9937175"""
train,1,"""CNR5511532""","""CID4221578"""
train,1,"""CNR4436555""","""CID6381406"""
train,0,"""CNR1448377""","""CID6076104"""
train,0,"""CNR4771721""","""CID9028862"""
train,0,"""CNR9480021""","""CID2724623"""
train,0,"""CNR4604917""","""CID5693079"""
train,0,"""CNR7894369""","""CID4696524"""
train,1,"""CNR3364137""","""CID6705784"""
train,0,"""CNR2522972""","""CID8197771"""
train,0,"""CNR7671733""","""CID8095359"""
train,1,"""CNR7132292""","""CID7983824"""
train,0,"""CNR7181903""","""CID6494237"""
train,0,"""CNR7346334""","""CID6955540"""
train,0,"""CNR7025850""","""CID3235647"""
train,1,"""CNR5012622""","""CID9530216"""
train,1,"""CNR5670168""","""CID7214320"""
train,1,"""CNR1361120""","""CID3654628"""
train,1,"""CNR8943770""","""CID4041522"""
train,0,"""CNR1323958""","""CID1068146"""
train,1,"""CNR3053318""","""CID5936666"""
train,0,"""CNR8917703""","""CID2062652"""
train,1,"""CNR4276985""","""CID7175736"""
train,0,"""CNR8136104""","""CID2662085"""
train,1,"""CNR5777909""","""CID4691058"""
train,1,"""CNR7124868""","""CID9874072"""
train,0,"""CNR2361672""","""CID6218912"""
train,1,"""CNR8466788""","""CID8353504"""
train,0,"""CNR9170194""","""CID6363018"""
train,1,"""CNR4819632""","""CID9593253"""
train,0,"""CNR8609780""","""CID2098741"""
train,0,"""CNR6835856""","""CID1685590"""
train,1,"""CNR1342630""","""CID6737000"""
train,1,"""CNR4104420""","""CID2927088"""
train,0,"""CNR8139661""","""CID3285623"""
train,1,"""CNR5662990""","""CID3565134"""
train,0,"""CNR1707933""","""CID6121933"""
train,0,"""CNR5768855""","""CID6987700"""
train,1,"""CNR8686883""","""CID6380508"""
train,1,"""CNR6443111""","""CID1313631"""
train,0,"""CNR1328769""","""CID7723036"""
train,0,"""CNR3729941""","""CID7118949"""
train,0,"""CNR1536022""","""CID4881287"""
train,0,"""CNR6571872""","""CID2198406"""
train,1,"""CNR9049485""","""CID4511190"""
train,1,"""CNR9940716""","""CID7795537"""
train,0,"""CNR5997768""","""CID3555407"""
train,1,"""CNR9817036""","""CID4623428"""
train,0,"""CNR9473953""","""CID7096430"""
train,0,"""CNR5468440""","""CID8282340"""
train,0,"""CNR9124724""","""CID8549518"""
train,1,"""CNR1905891""","""CID2596952"""
train,1,"""CNR5071344""","""CID5142329"""
train,0,"""CNR1926133""","""CID2963475"""
train,1,"""CNR4283423""","""CID5002424"""
train,1,"""CNR7919382""","""CID4966381"""
train,0,"""CNR5078846""","""CID1295234"""
train,1,"""CNR6685356""","""CID1283714"""
train,1,"""CNR9408828""","""CID9774871"""
train,1,"""CNR3820865""","""CID3935240"""
train,1,"""CNR5747277""","""CID8785393"""
train,1,"""CNR5685178""","""CID6325936"""
train,0,"""CNR5127070""","""CID8168427"""
train,0,"""CNR9900378""","""CID7218001"""
train,1,"""CNR1597055""","""CID1727680"""
train,0,"""CNR3640939""","""CID9205246"""
train,0,"""CNR2836717""","""CID4494049"""
train,1,"""CNR7464780""","""CID7511501"""
train,1,"""CNR5575195""","""CID3000436"""
train,1,"""CNR7863313""","""CID1774565"""
train,1,"""CNR3214212""","""CID5823342"""
train,1,"""CNR3231029""","""CID9851719"""
train,1,"""CNR1332522""","""CID9105863"""
train,0,"""CNR2267672""","""CID5780841"""
train,1,"""CNR8391980""","""CID9423582"""
train,0,"""CNR8060923""","""CID9165407"""
train,1,"""CNR6884078""","""CID2607606"""
train,0,"""CNR7827420""","""CID7675059"""
train,0,"""CNR2315453""","""CID3935862"""
train,1,"""CNR8145605""","""CID4564916"""
train,1,"""CNR6893626""","""CID1423766"""
train,1,"""CNR3581390""","""CID1407450"""
train,1,"""CNR3473780""","""CID4199066"""
train,1,"""CNR5450798""","""CID5257962"""
train,1,"""CNR6111037""","""CID5813207"""
train,0,"""CNR9809215""","""CID8804950"""
train,1,"""CNR3722686""","""CID8777660"""
train,1,"""CNR3067290""","""CID6437704"""
train,1,"""CNR2613398""","""CID2116488"""
train,0,"""CNR5392565""","""CID2398100"""
train,1,"""CNR8845691""","""CID8796688"""
train,1,"""CNR2406133""","""CID1258786"""
train,1,"""CNR9236217""","""CID5652352"""
train,1,"""CNR3433313""","""CID4696557"""
train,1,"""CNR5157623""","""CID9292514"""
train,1,"""CNR1625306""","""CID4961516"""
train,1,"""CNR8662120""","""CID2783792"""
train,0,"""CNR9740690""","""CID9417657"""
train,1,"""CNR6023702""","""CID9632615"""
train,1,"""CNR8577051""","""CID9963782"""
train,1,"""CNR2346462""","""CID5763406"""
train,0,"""CNR8554988""","""CID4651271"""
train,1,"""CNR9312457""","""CID3188609"""
train,1,"""CNR7446192""","""CID4101432"""
train,0,"""CNR1504420""","""CID3322051"""
train,0,"""CNR9746856""","""CID2065160"""
train,0,"""CNR8882754""","""CID6546512"""
train,1,"""CNR6346674""","""CID2877102"""
train,1,"""CNR3233629""","""CID7362503"""
train,1,"""CNR4291143""","""CID5439533"""
train,1,"""CNR6319777""","""CID1237543"""
train,0,"""CNR6192952""","""CID4407593"""
train,1,"""CNR3260730""","""CID9862533"""
train,0,"""CNR2978588""","""CID2109307"""
train,0,"""CNR8878134""","""CID7848826"""
train,0,"""CNR7756206""","""CID8108865"""
train,0,"""CNR4672221""","""CID6224039"""
train,1,"""CNR8837270""","""CID9835698"""
train,1,"""CNR4286691""","""CID4543452"""
train,1,"""CNR3021721""","""CID3732968"""
train,0,"""CNR4667892""","""CID4626985"""
train,1,"""CNR6400421""","""CID6199268"""
train,0,"""CNR7139636""","""CID3274893"""
train,1,"""CNR9691594""","""CID1616757"""
train,1,"""CNR4617932""","""CID2961688"""
train,0,"""CNR4368454""","""CID2104339"""
train,0,"""CNR8155264""","""CID1361117"""
train,1,"""CNR6685614""","""CID5601687"""
train,1,"""CNR2600290""","""CID7992526"""
train,1,"""CNR8527286""","""CID4812422"""
train,0,"""CNR6562662""","""CID2556878"""
train,0,"""CNR9235757""","""CID7051740"""
train,0,"""CNR3998084""","""CID1462226"""
train,1,"""CNR4977156""","""CID1591754"""
train,1,"""CNR5205672""","""CID9367466"""
train,1,"""CNR2250141""","""CID2515498"""
train,1,"""CNR3813982""","""CID7448952"""
train,1,"""CNR8627834""","""CID1438193"""
train,1,"""CNR5817822""","""CID7772586"""
train,1,"""CNR5105137""","""CID8625131"""
train,1,"""CNR6854823""","""CID7817110"""
train,1,"""CNR4046038""","""CID6341192"""
train,0,"""CNR5327366""","""CID9588842"""
train,1,"""CNR9131590""","""CID8285703"""
train,0,"""CNR4250429""","""CID3782623"""
train,1,"""CNR1119903""","""CID4001758"""
train,0,"""CNR5320632""","""CID6776564"""
train,1,"""CNR3894000""","""CID5201702"""
train,1,"""CNR9127838""","""CID4738937"""
train,0,"""CNR1551796""","""CID2946699"""
train,0,"""CNR7992099""","""CID2661930"""
train,1,"""CNR1734253""","""CID2035189"""
train,1,"""CNR7353983""","""CID2934266"""
train,0,"""CNR9168739""","""CID5414787"""
train,1,"""CNR5511238""","""CID6658953"""
train,1,"""CNR4054030""","""CID7328616"""
train,0,"""CNR8763772""","""CID3478327"""
train,0,"""CNR1292616""","""CID3579998"""
train,0,"""CNR8514065""","""CID3476255"""
train,0,"""CNR8140103""","""CID7809518"""
train,1,"""CNR3723961""","""CID5876188"""
train,0,"""CNR1219608""","""CID8195288"""
train,0,"""CNR5036024""","""CID8308558"""
train,1,"""CNR6588454""","""CID4717166"""
train,1,"""CNR7221110""","""CID9605030"""
train,0,"""CNR9652903""","""CID5516928"""
train,1,"""CNR7265064""","""CID9088942"""
train,0,"""CNR2994063""","""CID1810696"""
train,1,"""CNR3621459""","""CID1862113"""
train,0,"""CNR3707414""","""CID7541750"""
train,0,"""CNR5516010""","""CID2166203"""
train,0,"""CNR9826684""","""CID4724110"""
train,1,"""CNR4721084""","""CID5799469"""
train,1,"""CNR1586737""","""CID5170857"""
train,1,"""CNR9380274""","""CID9891469"""
train,0,"""CNR3210884""","""CID1695450"""
train,0,"""CNR2228228""","""CID8706260"""
train,0,"""CNR9844504""","""CID8358962"""
train,1,"""CNR5626978""","""CID2222359"""
train,0,"""CNR2047707""","""CID8814399"""
train,1,"""CNR1521995""","""CID4415952"""
train,1,"""CNR9617190""","""CID5336390"""
train,1,"""CNR9802824""","""CID7201608"""
train,0,"""CNR5209049""","""CID1118702"""
train,1,"""CNR7562971""","""CID6075097"""
train,1,"""CNR7499207""","""CID2950111"""
train,0,"""CNR7958191""","""CID3265713"""
train,1,"""CNR9478063""","""CID5708604"""
train,0,"""CNR2730079""","""CID2554567"""
train,1,"""CNR2678852""","""CID2071216"""
train,1,"""CNR2441319""","""CID9894053"""
train,0,"""CNR9660414""","""CID5660579"""
train,0,"""CNR6716434""","""CID5429101"""
train,1,"""CNR2575063""","""CID3948729"""
train,1,"""CNR1280299""","""CID4070583"""
train,1,"""CNR3327828""","""CID6869934"""
train,1,"""CNR2380890""","""CID4823568"""
train,1,"""CNR9658070""","""CID7343001"""
train,0,"""CNR6530941""","""CID2234389"""
train,1,"""CNR3214413""","""CID6463857"""
train,0,"""CNR1751175""","""CID7829498"""
train,0,"""CNR7630715""","""CID5864243"""
train,0,"""CNR1089027""","""CID9060985"""
train,1,"""CNR7739614""","""CID5891472"""
train,1,"""CNR9577130""","""CID5763230"""
train,1,"""CNR4131327""","""CID6239258"""
train,1,"""CNR4508107""","""CID3154228"""
train,1,"""CNR6951224""","""CID8996934"""
train,0,"""CNR6005259""","""CID1484322"""
train,0,"""CNR2008669""","""CID1949532"""
train,1,"""CNR4607709""","""CID4452547"""
train,0,"""CNR3011101""","""CID1132196"""
train,1,"""CNR9130288""","""CID8160833"""
train,0,"""CNR3338665""","""CID7138677"""
train,1,"""CNR3041694""","""CID4298475"""
train,0,"""CNR2758635""","""CID9834464"""
train,0,"""CNR9839609""","""CID4474848"""
train,1,"""CNR9235159""","""CID8123044"""
train,1,"""CNR9951466""","""CID2849673"""
train,0,"""CNR7592138""","""CID8697996"""
train,1,"""CNR7520743""","""CID6609456"""
train,1,"""CNR2411631""","""CID8371699"""
train,1,"""CNR4285660""","""CID2997169"""
train,1,"""CNR5012055""","""CID4403234"""
train,1,"""CNR7331775""","""CID6001476"""
train,0,"""CNR2131751""","""CID9718976"""
train,1,"""CNR2033011""","""CID5227461"""
train,0,"""CNR1379383""","""CID4322953"""
train,1,"""CNR4489930""","""CID7565190"""
train,1,"""CNR5268001""","""CID5892339"""
train,0,"""CNR5592339""","""CID5390796"""
train,0,"""CNR3065449""","""CID1945031"""
train,0,"""CNR4801234""","""CID3114005"""
train,1,"""CNR6668637""","""CID3386180"""
train,0,"""CNR2692624""","""CID7957020"""
train,1,"""CNR1411434""","""CID1403046"""
train,1,"""CNR1993187""","""CID8007129"""
train,1,"""CNR1638722""","""CID3739198"""
train,0,"""CNR9439291""","""CID8800640"""
train,1,"""CNR1800324""","""CID1478368"""
train,0,"""CNR1509324""","""CID8393651"""
train,1,"""CNR5793350""","""CID4132958"""
train,1,"""CNR2042363""","""CID4652980"""
train,1,"""CNR3527653""","""CID3109006"""
train,1,"""CNR2466176""","""CID5714201"""
train,0,"""CNR6525813""","""CID5992210"""
train,0,"""CNR4353294""","""CID6215166"""
train,1,"""CNR5887980""","""CID7340321"""
train,0,"""CNR1367387""","""CID3978261"""
train,0,"""CNR3981475""","""CID8776407"""
train,1,"""CNR3038448""","""CID8928165"""
train,0,"""CNR2119433""","""CID7197560"""
train,1,"""CNR9789758""","""CID8462470"""
train,1,"""CNR5948949""","""CID4942202"""
train,0,"""CNR1258404""","""CID8641394"""
train,1,"""CNR9694439""","""CID5231081"""
train,1,"""CNR8626552""","""CID7670022"""
train,1,"""CNR4615964""","""CID6245581"""
train,1,"""CNR7629964""","""CID7898981"""
train,1,"""CNR3221885""","""CID6911801"""
train,1,"""CNR8353028""","""CID1675621"""
train,1,"""CNR4459843""","""CID8953425"""
train,0,"""CNR2235505""","""CID8704223"""
train,0,"""CNR9704294""","""CID8491052"""
train,0,"""CNR9321453""","""CID8204599"""
train,0,"""CNR4593443""","""CID3625069"""
train,1,"""CNR1454400""","""CID4936523"""
train,1,"""CNR8610929""","""CID6394623"""
train,1,"""CNR6407491""","""CID4473684"""
train,1,"""CNR1029179""","""CID7399102"""
train,1,"""CNR8225214""","""CID6631528"""
train,0,"""CNR7398396""","""CID1181168"""
train,0,"""CNR5164756""","""CID8490183"""
train,0,"""CNR9585777""","""CID5328808"""
train,1,"""CNR3570430""","""CID6079638"""
train,1,"""CNR9665232""","""CID8214310"""
train,1,"""CNR3937281""","""CID9725212"""
train,0,"""CNR9319444""","""CID2212140"""
train,1,"""CNR3226087""","""CID6077878"""
train,0,"""CNR6966908""","""CID8797770"""
train,1,"""CNR7179019""","""CID9611747"""
train,0,"""CNR5699434""","""CID4889429"""
train,1,"""CNR8352653""","""CID1905468"""
train,1,"""CNR8950447""","""CID8130265"""
train,1,"""CNR2584109""","""CID8588800"""
train,1,"""CNR9613863""","""CID9733168"""
train,1,"""CNR6946846""","""CID8848835"""
train,1,"""CNR5905094""","""CID7496504"""
train,0,"""CNR8051618""","""CID2013520"""
train,0,"""CNR6630188""","""CID1421847"""
train,1,"""CNR5072430""","""CID6855478"""
train,1,"""CNR5125520""","""CID1762736"""
train,0,"""CNR9845477""","""CID8828665"""
train,1,"""CNR1769625""","""CID3893273"""
train,1,"""CNR8109558""","""CID9278718"""
train,1,"""CNR5622449""","""CID2559799"""
train,0,"""CNR8913106""","""CID8877690"""
train,0,"""CNR1577067""","""CID7795646"""
train,1,"""CNR5075361""","""CID5490479"""
train,1,"""CNR1274533""","""CID9365676"""
train,1,"""CNR6619390""","""CID2297089"""
train,1,"""CNR6977602""","""CID6650562"""
train,1,"""CNR4311369""","""CID6608342"""
train,1,"""CNR5422487""","""CID9324692"""
train,1,"""CNR6040229""","""CID2005137"""
train,1,"""CNR2746588""","""CID3134554"""
train,0,"""CNR3132716""","""CID4641652"""
train,1,"""CNR4123333""","""CID8362919"""
train,1,"""CNR2669549""","""CID4571656"""
train,1,"""CNR9678329""","""CID4093329"""
train,0,"""CNR2472461""","""CID4932184"""
train,1,"""CNR4674424""","""CID2857311"""
train,0,"""CNR1680401""","""CID7912284"""
train,1,"""CNR2642825""","""CID4584662"""
train,1,"""CNR3612162""","""CID8715328"""
train,0,"""CNR6440686""","""CID9164470"""
train,0,"""CNR2409879""","""CID2701485"""
train,1,"""CNR2849065""","""CID4747975"""
train,1,"""CNR8128909""","""CID1251161"""
train,1,"""CNR6400431""","""CID6435248"""
train,0,"""CNR3444091""","""CID6426073"""
train,1,"""CNR5580685""","""CID7892969"""
train,1,"""CNR4436971""","""CID3466371"""
train,0,"""CNR6223821""","""CID7456999"""
train,1,"""CNR6693242""","""CID4770788"""
train,1,"""CNR4190722""","""CID7138400"""
train,1,"""CNR9647032""","""CID2384506"""
train,1,"""CNR3904943""","""CID5272792"""
train,1,"""CNR6130112""","""CID2242433"""
train,1,"""CNR8987800""","""CID3965791"""
train,0,"""CNR1418327""","""CID1873297"""
train,0,"""CNR2530291""","""CID9685488"""
train,1,"""CNR2331123""","""CID9990545"""
train,1,"""CNR1029072""","""CID4504048"""
train,1,"""CNR1629165""","""CID5989198"""
train,1,"""CNR2461082""","""CID2663241"""
train,0,"""CNR9384775""","""CID3283799"""
train,0,"""CNR1824386""","""CID4062026"""
train,0,"""CNR5256157""","""CID1473822"""
train,0,"""CNR9555586""","""CID9607397"""
train,0,"""CNR3386467""","""CID9533921"""
train,1,"""CNR2488375""","""CID4078861"""
train,0,"""CNR3687483""","""CID3699035"""
train,1,"""CNR6039362""","""CID9529808"""
train,1,"""CNR8178755""","""CID5370943"""
train,1,"""CNR3004274""","""CID4555254"""
train,1,"""CNR8188932""","""CID6281889"""
train,0,"""CNR7656205""","""CID3188887"""
train,1,"""CNR5621658""","""CID6305417"""
train,1,"""CNR1552008""","""CID6555797"""
train,0,"""CNR2884965""","""CID2839008"""
train,0,"""CNR8140884""","""CID3236317"""
train,1,"""CNR4580357""","""CID9362942"""
train,0,"""CNR3871994""","""CID3360351"""
train,1,"""CNR6477837""","""CID6494830"""
train,0,"""CNR6969481""","""CID9222860"""
train,1,"""CNR7758329""","""CID6502974"""
train,0,"""CNR1236327""","""CID8664095"""
train,1,"""CNR1993623""","""CID6053659"""
train,1,"""CNR5990230""","""CID1225591"""
train,1,"""CNR8628343""","""CID6212451"""
train,1,"""CNR8589292""","""CID8635315"""
train,1,"""CNR9974556""","""CID4052850"""
train,1,"""CNR2306358""","""CID1984763"""
train,1,"""CNR3815247""","""CID7966118"""
train,1,"""CNR5344481""","""CID1968968"""
train,0,"""CNR6987278""","""CID9208436"""
train,1,"""CNR6665383""","""CID7691818"""
train,1,"""CNR5601244""","""CID8166591"""
train,1,"""CNR8303805""","""CID8024859"""
train,1,"""CNR5958696""","""CID7514435"""
train,0,"""CNR7901594""","""CID5687997"""
train,1,"""CNR5918070""","""CID1255447"""
train,1,"""CNR1368472""","""CID2018462"""
train,0,"""CNR7289246""","""CID7935976"""
train,1,"""CNR5082038""","""CID1015952"""
train,1,"""CNR1849630""","""CID5760043"""
train,1,"""CNR8908794""","""CID4978630"""
train,0,"""CNR3434632""","""CID4315812"""
train,0,"""CNR3509686""","""CID8543007"""
train,1,"""CNR2564904""","""CID7749018"""
train,0,"""CNR2688263""","""CID1802489"""
train,1,"""CNR4295625""","""CID9596169"""
train,0,"""CNR8583526""","""CID5157169"""
train,1,"""CNR2974981""","""CID2147003"""
train,0,"""CNR5566869""","""CID8972226"""
train,0,"""CNR3117037""","""CID4195195"""
train,1,"""CNR1939480""","""CID1455449"""
train,1,"""CNR7297566""","""CID6632776"""
train,1,"""CNR3033488""","""CID3943936"""
