tsne1,tsne2,Booking ID,Customer ID
30.885044,1.8228071,"""CNR3231181""","""CID8321425"""
4.656569,16.57854,"""CNR9501040""","""CID5819912"""
-9.550039,5.142749,"""CNR2771037""","""CID2167270"""
22.115744,25.346716,"""CNR8241394""","""CID3012839"""
-19.336107,18.255785,"""CNR8000493""","""CID1141904"""
25.77042,-1.7242141,"""CNR7988120""","""CID6332810"""
-32.379227,-23.371109,"""CNR2188909""","""CID6221670"""
-15.801907,-3.1396966,"""CNR5477289""","""CID2544257"""
0.85460347,-40.652092,"""CNR8769472""","""CID5526543"""
22.676823,-28.090582,"""CNR3630716""","""CID2593341"""
-4.084224,26.365826,"""CNR8148683""","""CID7616158"""
-2.004342,9.876641,"""CNR9249927""","""CID2016935"""
5.411597,5.5853024,"""CNR3325745""","""CID8838430"""
16.114681,9.055487,"""CNR7779888""","""CID5689134"""
-18.80442,5.7967634,"""CNR3441573""","""CID1205279"""
14.44909,-9.923812,"""CNR7193680""","""CID4944125"""
8.623908,-36.51794,"""CNR4744624""","""CID4296160"""
-31.873383,2.7768974,"""CNR1532063""","""CID2940984"""
-11.299941,31.811544,"""CNR7661262""","""CID3457114"""
-4.045971,-28.624796,"""CNR1253397""","""CID9038202"""
1.1851505,9.326266,"""CNR9953164""","""CID6815891"""
25.214167,4.572525,"""CNR9946889""","""CID4979821"""
12.167122,-14.750534,"""CNR2236874""","""CID2799968"""
15.757821,22.147287,"""CNR2265787""","""CID7957589"""
-18.789337,2.6692567,"""CNR9470405""","""CID8379792"""
-7.9732666,3.9271712,"""CNR1118523""","""CID2840629"""
-32.598675,21.36263,"""CNR4764545""","""CID8762077"""
-27.934235,14.229377,"""CNR6828119""","""CID2418284"""
1.2540872,6.468286,"""CNR1845696""","""CID8919203"""
-17.270424,-21.636889,"""CNR4575890""","""CID4054802"""
5.8614516,28.755558,"""CNR3148040""","""CID7302337"""
-19.478497,-35.405334,"""CNR5581226""","""CID2464597"""
22.921549,13.460418,"""CNR2000542""","""CID6427258"""
-24.79341,-6.698838,"""CNR7188494""","""CID8439868"""
-39.205368,-24.21752,"""CNR4676093""","""CID4276983"""
26.611313,8.7807865,"""CNR3161551""","""CID5067734"""
-9.243179,-9.418696,"""CNR2655903""","""CID5942981"""
-10.348008,30.81319,"""CNR2935561""","""CID4934479"""
-21.141672,0.8461868,"""CNR1943004""","""CID6811845"""
-15.768532,-24.157274,"""CNR7440682""","""CID1134167"""
-11.013217,14.38338,"""CNR4388424""","""CID2115407"""
-13.555126,13.312471,"""CNR2368724""","""CID7626743"""
26.071148,-12.518001,"""CNR3450351""","""CID8626262"""
-22.43294,19.160103,"""CNR7051603""","""CID2231028"""
1.3889568,-25.500202,"""CNR3969493""","""CID5786943"""
4.1598773,17.634424,"""CNR3252002""","""CID1779796"""
4.991345,14.240855,"""CNR6869179""","""CID8636309"""
7.566987,-31.554,"""CNR6166998""","""CID9946415"""
-8.410062,19.967482,"""CNR6047869""","""CID6497045"""
-23.184797,-15.41447,"""CNR4294618""","""CID8597285"""
24.74332,1.2049898,"""CNR7796677""","""CID8077304"""
13.045935,-19.621042,"""CNR9896085""","""CID9004587"""
7.314757,-28.39999,"""CNR8388444""","""CID4418679"""
20.805523,-12.806434,"""CNR8314004""","""CID4257872"""
-1.9902123,-15.937401,"""CNR7128388""","""CID7341335"""
22.280052,-31.882332,"""CNR1911276""","""CID5420438"""
8.234818,21.911123,"""CNR5422655""","""CID1197469"""
-39.59586,-24.486649,"""CNR1109609""","""CID4072386"""
-10.070639,4.8532085,"""CNR9287265""","""CID4542985"""
11.835964,-24.620813,"""CNR2693130""","""CID1153960"""
6.51116,16.862198,"""CNR6611149""","""CID1246295"""
-1.564571,-13.466171,"""CNR3507187""","""CID1301083"""
-35.7303,-7.752283,"""CNR9767938""","""CID4927830"""
-27.087656,5.16625,"""CNR7373817""","""CID2106539"""
31.813358,-4.1935844,"""CNR2706590""","""CID5287034"""
4.980885,5.639978,"""CNR1776308""","""CID4155684"""
22.768463,-8.684738,"""CNR4357432""","""CID4149547"""
-10.069805,11.642922,"""CNR9529650""","""CID5209823"""
7.347192,24.456184,"""CNR6507265""","""CID3830970"""
29.948942,2.3287292,"""CNR8278177""","""CID5313466"""
-23.396122,13.018859,"""CNR5867274""","""CID6236090"""
18.672218,-10.54441,"""CNR2634636""","""CID2422800"""
22.574429,8.539891,"""CNR4537259""","""CID8996926"""
20.088127,-14.411151,"""CNR1838512""","""CID8452607"""
3.6178734,-1.844262,"""CNR2139721""","""CID4327330"""
9.522755,-37.370373,"""CNR9755834""","""CID3910111"""
-6.5807962,25.415813,"""CNR7485174""","""CID2751187"""
-14.6349,34.111458,"""CNR8638742""","""CID8625654"""
-8.997833,-9.297609,"""CNR9314054""","""CID2334249"""
-8.816783,33.187756,"""CNR3349140""","""CID1356612"""
-8.484336,4.020846,"""CNR6232361""","""CID5595752"""
-19.748596,-12.297357,"""CNR8577619""","""CID7206697"""
8.708393,29.477654,"""CNR7120993""","""CID8923746"""
-29.61275,14.463658,"""CNR8834326""","""CID5658394"""
2.138376,22.397844,"""CNR5572503""","""CID6762676"""
-29.76073,-30.402372,"""CNR4030914""","""CID5684234"""
8.640346,22.97443,"""CNR1334775""","""CID9538015"""
-18.410414,-34.43926,"""CNR3514001""","""CID4378151"""
11.983974,22.679832,"""CNR1537176""","""CID7534645"""
43.672997,-5.8771596,"""CNR2654366""","""CID7649737"""
-27.360043,-13.054338,"""CNR4267538""","""CID1009023"""
11.359589,-0.37489024,"""CNR2153421""","""CID4464183"""
12.3808,0.4212834,"""CNR7356646""","""CID1501852"""
-12.871282,-25.200573,"""CNR2026226""","""CID5909833"""
-17.175634,-21.630733,"""CNR9864157""","""CID5884965"""
8.404909,3.234985,"""CNR7986987""","""CID4140664"""
-32.282776,24.50628,"""CNR4975840""","""CID1434926"""
-32.52258,3.063758,"""CNR7430917""","""CID2113186"""
-28.073181,-29.691572,"""CNR1796097""","""CID4739112"""
7.827992,-31.137648,"""CNR3050672""","""CID7072566"""
11.617207,-25.382456,"""CNR5726053""","""CID3567822"""
13.02189,-27.176144,"""CNR1184670""","""CID2716602"""
-2.9792442,-11.828504,"""CNR9008012""","""CID3168699"""
-10.0550375,30.533255,"""CNR4192208""","""CID5095541"""
18.864685,-27.332277,"""CNR3527358""","""CID8561181"""
-26.651373,29.632366,"""CNR6643975""","""CID8430009"""
12.046505,-38.164482,"""CNR9846637""","""CID7157260"""
-29.082714,17.097605,"""CNR3841746""","""CID3464729"""
-13.728838,13.675738,"""CNR6227513""","""CID9220530"""
34.54638,13.6074915,"""CNR2884476""","""CID4727646"""
-14.000509,13.739708,"""CNR2766036""","""CID9119313"""
-25.48627,-7.826413,"""CNR5652177""","""CID9100562"""
-14.616478,6.887543,"""CNR5908940""","""CID2410501"""
14.426127,-22.336956,"""CNR1353902""","""CID4613306"""
-7.510808,-8.240334,"""CNR2051797""","""CID4807421"""
-20.689466,-25.895405,"""CNR5146206""","""CID4166528"""
-32.686295,28.327797,"""CNR5460661""","""CID4106239"""
35.7931,-3.868865,"""CNR3217110""","""CID8603658"""
3.0497644,4.5181932,"""CNR9598585""","""CID2205740"""
-30.520021,-17.529297,"""CNR4536829""","""CID1478484"""
34.169098,-11.869889,"""CNR4070010""","""CID3000927"""
-24.512346,16.928947,"""CNR4689221""","""CID9132695"""
22.36718,-18.578423,"""CNR1693435""","""CID6171808"""
-28.9625,14.748532,"""CNR3192665""","""CID7948147"""
8.066001,21.457188,"""CNR8431463""","""CID7058661"""
-2.5576243,-17.913708,"""CNR4208370""","""CID5296529"""
29.17753,21.018188,"""CNR6640080""","""CID9989814"""
21.528309,14.728906,"""CNR9090372""","""CID8659463"""
21.433578,-33.98767,"""CNR9103118""","""CID5017388"""
-32.214436,20.71495,"""CNR6518338""","""CID9316937"""
-31.897367,10.800748,"""CNR1499599""","""CID2337682"""
18.359167,-15.839165,"""CNR9298716""","""CID8304471"""
5.9256754,5.890495,"""CNR5110951""","""CID7860302"""
-19.1573,6.293192,"""CNR1087704""","""CID1494860"""
33.596,12.055797,"""CNR7540584""","""CID6008344"""
22.998764,-16.878765,"""CNR7417411""","""CID9542511"""
-25.923695,14.3657255,"""CNR4498020""","""CID5137525"""
30.395391,24.248837,"""CNR9162176""","""CID6269212"""
1.4618757,25.63019,"""CNR9966645""","""CID7081735"""
24.719055,-22.974108,"""CNR6214931""","""CID3014209"""
24.841766,23.289158,"""CNR7552862""","""CID6093636"""
23.776712,-24.313541,"""CNR8934833""","""CID8690027"""
14.973272,10.840077,"""CNR8006967""","""CID4263246"""
-30.949213,-31.37098,"""CNR2495013""","""CID7813015"""
-14.906859,-13.942566,"""CNR5787470""","""CID2348071"""
-2.3122015,-14.714661,"""CNR5904151""","""CID1832559"""
24.159916,17.979494,"""CNR1770727""","""CID8155468"""
-15.940278,33.849396,"""CNR6539717""","""CID3253583"""
12.999456,12.176961,"""CNR8230972""","""CID1041510"""
29.284843,-18.612236,"""CNR7049858""","""CID4573692"""
-4.302133,-16.46841,"""CNR4823304""","""CID8173501"""
36.606457,-15.774875,"""CNR1747122""","""CID8762141"""
-18.442564,-12.818417,"""CNR4865402""","""CID4826140"""
-2.5759356,28.546043,"""CNR9235118""","""CID8402215"""
32.867558,-2.5556848,"""CNR9419787""","""CID7413999"""
-18.024876,-20.488514,"""CNR2479300""","""CID9347062"""
1.6929893,10.007727,"""CNR1293235""","""CID6539622"""
24.997938,32.74401,"""CNR4553259""","""CID5132740"""
23.496904,-6.4084992,"""CNR3463119""","""CID1698768"""
26.492645,-13.417053,"""CNR4001972""","""CID2994545"""
44.017574,-6.024442,"""CNR9674168""","""CID5928418"""
-7.8565745,4.002486,"""CNR3306607""","""CID2129993"""
-9.689875,-10.327087,"""CNR5828425""","""CID8430067"""
-0.3727398,8.670558,"""CNR9715423""","""CID4933888"""
12.775648,-11.0829315,"""CNR7517058""","""CID8218199"""
-12.794367,5.312359,"""CNR4181509""","""CID3391033"""
-3.0889068,23.380621,"""CNR6374115""","""CID5350933"""
-21.71292,20.379108,"""CNR7103866""","""CID8708159"""
7.0014563,24.643253,"""CNR8382349""","""CID8702883"""
19.439875,-1.692779,"""CNR7504882""","""CID7852311"""
-33.560467,-13.405587,"""CNR4587935""","""CID8461441"""
-25.782236,-6.5624814,"""CNR1518325""","""CID7593009"""
-13.619197,12.725011,"""CNR3443089""","""CID2353967"""
2.580818,-15.205141,"""CNR3829275""","""CID3150794"""
0.9447143,-19.604326,"""CNR5452948""","""CID3295818"""
11.913594,22.808012,"""CNR2559163""","""CID9038411"""
-17.928165,-9.7599,"""CNR8864495""","""CID9232471"""
22.311247,26.64213,"""CNR5760727""","""CID3779282"""
14.750297,20.699438,"""CNR5840890""","""CID5733101"""
7.589891,21.983051,"""CNR1599604""","""CID6022438"""
7.852419,-35.66587,"""CNR1568381""","""CID7437179"""
-24.544558,-4.030167,"""CNR5737097""","""CID3604564"""
-32.0548,-30.417854,"""CNR5161520""","""CID4131974"""
-6.2908688,-6.76888,"""CNR9036528""","""CID1042123"""
-25.01204,19.56705,"""CNR2076478""","""CID4682632"""
13.742118,-21.627321,"""CNR1656609""","""CID4590482"""
30.31666,-19.63367,"""CNR2267178""","""CID1847265"""
7.0965195,3.5366144,"""CNR9253919""","""CID8918663"""
13.669218,-21.649668,"""CNR2730256""","""CID3309412"""
5.780192,-3.064564,"""CNR8506080""","""CID1363037"""
-12.527152,11.776802,"""CNR9373584""","""CID5902644"""
-16.26395,-21.775146,"""CNR6590774""","""CID6524954"""
31.450853,15.3460865,"""CNR7660336""","""CID7792203"""
26.180128,-11.682764,"""CNR9189692""","""CID4079236"""
24.830116,-10.7008,"""CNR5409129""","""CID1665459"""
9.599651,-29.573807,"""CNR9203599""","""CID3788419"""
21.952858,-26.607203,"""CNR5917752""","""CID2024153"""
24.436356,-5.214814,"""CNR1854326""","""CID7140330"""
4.8629384,0.48156208,"""CNR7325339""","""CID8342567"""
19.846613,-15.504096,"""CNR9903582""","""CID1061836"""
27.727028,18.75039,"""CNR2136427""","""CID6801658"""
14.901465,20.675316,"""CNR4101525""","""CID9159253"""
-2.9463692,11.161494,"""CNR5419281""","""CID8022715"""
-9.090659,21.6324,"""CNR4085738""","""CID6772639"""
25.27874,-14.512941,"""CNR9956401""","""CID5818202"""
8.6039095,-35.63065,"""CNR1589804""","""CID6220900"""
1.3986179,3.482633,"""CNR6527792""","""CID7304578"""
-15.943599,10.125708,"""CNR1803749""","""CID5075034"""
17.543173,24.665812,"""CNR5687322""","""CID1765122"""
20.826368,11.199491,"""CNR8167980""","""CID3130263"""
-33.792133,-21.545889,"""CNR5154358""","""CID3035372"""
-29.286531,-30.948145,"""CNR1512783""","""CID5968392"""
14.916182,11.093628,"""CNR2035238""","""CID5544158"""
3.40242,-2.9553847,"""CNR9884412""","""CID3051959"""
25.275925,2.3068302,"""CNR1301967""","""CID7663689"""
1.5107838,2.9272196,"""CNR3869896""","""CID1359250"""
24.110964,19.963497,"""CNR4639954""","""CID7837665"""
27.621614,-2.4932766,"""CNR1552082""","""CID1415347"""
-10.497596,11.850905,"""CNR5896660""","""CID4150567"""
20.720758,-12.716959,"""CNR6807317""","""CID7876836"""
7.156776,-11.061619,"""CNR2819690""","""CID7815082"""
20.668257,-15.430424,"""CNR6720191""","""CID1308496"""
2.5980327,16.970533,"""CNR7584869""","""CID3850177"""
-8.100704,-2.7094102,"""CNR4283042""","""CID4920593"""
-1.4355552,-11.60779,"""CNR8997918""","""CID6102260"""
-30.822527,-7.6562014,"""CNR2175406""","""CID2898729"""
-27.988573,-9.493445,"""CNR1460176""","""CID2532863"""
-32.897873,-17.002892,"""CNR4965267""","""CID3953275"""
-31.626106,11.194934,"""CNR7871194""","""CID1088496"""
-7.0824776,33.01871,"""CNR2888242""","""CID1404245"""
-11.770235,9.8359995,"""CNR1080645""","""CID7216016"""
-24.257675,29.21032,"""CNR7781451""","""CID8739368"""
-4.2113924,-14.829086,"""CNR1014434""","""CID3897883"""
3.0691493,-3.813109,"""CNR3734278""","""CID6462328"""
-25.926361,4.367222,"""CNR7895750""","""CID5252643"""
11.8789,19.836449,"""CNR9749665""","""CID9734850"""
-15.767897,-24.12335,"""CNR4678626""","""CID4797851"""
-21.011997,-12.812962,"""CNR8712929""","""CID9347714"""
-27.091415,-10.473535,"""CNR2479036""","""CID7075584"""
-2.1473029,21.684107,"""CNR3574717""","""CID5336416"""
-6.5919547,25.790346,"""CNR6827809""","""CID7389858"""
1.7179773,-19.955809,"""CNR3453809""","""CID7335441"""
20.9565,-29.152195,"""CNR1495458""","""CID1456570"""
-40.0111,-23.585512,"""CNR4284019""","""CID6248403"""
-4.7352347,-1.937914,"""CNR1598267""","""CID2030559"""
-17.021296,-1.2757074,"""CNR2575672""","""CID2752034"""
-25.696964,6.2129397,"""CNR4615964""","""CID6245581"""
-33.049583,-22.008337,"""CNR4202611""","""CID3731324"""
-28.897547,-27.638632,"""CNR8551603""","""CID4090464"""
-30.67274,-17.524763,"""CNR1859177""","""CID3679305"""
-30.258133,-4.0254507,"""CNR9190505""","""CID5856169"""
-19.83961,-25.515152,"""CNR8390225""","""CID6818422"""
25.014547,8.262522,"""CNR6345158""","""CID7127576"""
9.974148,-0.054539926,"""CNR4457897""","""CID4228973"""
-19.607141,-26.709599,"""CNR3225268""","""CID4168280"""
8.251927,4.29901,"""CNR5445977""","""CID2863939"""
2.4007,29.636517,"""CNR7569661""","""CID4456297"""
29.055866,-27.51832,"""CNR6921361""","""CID2219617"""
-11.589036,10.694929,"""CNR9563415""","""CID5794291"""
-14.8638735,-15.065399,"""CNR9803096""","""CID4414507"""
22.664026,-25.494476,"""CNR4801470""","""CID7983785"""
-30.831984,17.184437,"""CNR2821396""","""CID4891695"""
-3.8981478,-13.009604,"""CNR4725217""","""CID5785304"""
22.758966,-17.871439,"""CNR1103391""","""CID1544496"""
-16.341843,10.888359,"""CNR7229922""","""CID4572287"""
-18.227669,13.13519,"""CNR2943594""","""CID6374035"""
-16.117674,32.22081,"""CNR5195513""","""CID5911088"""
12.0589485,-26.818827,"""CNR2286867""","""CID4487546"""
9.375719,-4.053578,"""CNR6757801""","""CID9719709"""
-32.625412,4.239799,"""CNR4298891""","""CID8537392"""
25.159449,-1.6946942,"""CNR7983269""","""CID5515938"""
-32.074574,-18.922476,"""CNR5981196""","""CID3682021"""
-24.439764,17.527174,"""CNR5743393""","""CID9777412"""
25.892303,-17.339294,"""CNR4758849""","""CID6782569"""
-3.5246413,-4.9946055,"""CNR3219211""","""CID9190499"""
13.641879,-15.994429,"""CNR8320570""","""CID6332933"""
-33.086685,21.439217,"""CNR4277316""","""CID8970036"""
6.34009,-21.222477,"""CNR3695421""","""CID3003511"""
-16.562551,-18.165173,"""CNR7004005""","""CID4226606"""
-25.320906,17.811735,"""CNR2295488""","""CID9060758"""
9.667967,-37.400818,"""CNR9408997""","""CID7116372"""
-32.692886,28.320484,"""CNR5291930""","""CID2207596"""
7.836949,-30.884037,"""CNR1585342""","""CID5606955"""
21.63821,24.231874,"""CNR6974310""","""CID9892443"""
-10.564012,29.29359,"""CNR6647112""","""CID7671832"""
-19.924284,-26.96655,"""CNR6606301""","""CID1979144"""
-3.89669,26.873737,"""CNR7127262""","""CID2215362"""
-26.734056,-23.284077,"""CNR4417450""","""CID9100321"""
-13.364695,-21.132187,"""CNR1394743""","""CID8273174"""
0.5790693,-40.148438,"""CNR7080278""","""CID4481337"""
32.922832,13.417455,"""CNR1634400""","""CID1453579"""
-27.27149,-37.289898,"""CNR1418425""","""CID5399638"""
-30.61164,6.563845,"""CNR8944430""","""CID9165147"""
12.9804,-2.5092473,"""CNR6369663""","""CID1384123"""
-26.103226,1.5545067,"""CNR2977574""","""CID3699456"""
-22.195974,28.99686,"""CNR7270450""","""CID6306293"""
-13.651895,13.50346,"""CNR4848285""","""CID2439822"""
-33.323498,-21.770205,"""CNR6605343""","""CID1270092"""
-10.103097,-20.095995,"""CNR7330630""","""CID7678013"""
7.6185956,-26.919249,"""CNR3560770""","""CID3954188"""
9.553398,15.837114,"""CNR1523990""","""CID7255778"""
27.30529,-20.967304,"""CNR5372253""","""CID2367844"""
23.801695,-24.27803,"""CNR2146751""","""CID8650345"""
20.45625,-16.860664,"""CNR6072355""","""CID3047003"""
-28.181538,10.54878,"""CNR9468734""","""CID7938606"""
41.44103,12.480406,"""CNR2045317""","""CID9052847"""
-29.151043,-18.988113,"""CNR7298000""","""CID2841620"""
14.6258745,22.047874,"""CNR6595472""","""CID8380714"""
-10.858341,4.826774,"""CNR9938343""","""CID3769212"""
-1.0450671,3.7205212,"""CNR8423108""","""CID5606611"""
17.653353,-16.16175,"""CNR7038004""","""CID9659342"""
-14.633853,-1.9722832,"""CNR1235930""","""CID4340903"""
6.3276157,7.1545978,"""CNR3216695""","""CID5488244"""
-4.637815,24.084259,"""CNR8768000""","""CID9839045"""
-39.364525,-24.059992,"""CNR9620692""","""CID2941628"""
29.5787,9.19496,"""CNR7815597""","""CID6534070"""
40.850925,-22.800701,"""CNR7669278""","""CID5720975"""
5.735801,-21.330004,"""CNR8001173""","""CID9492252"""
-17.918621,-19.07726,"""CNR3652506""","""CID3667706"""
16.721783,28.260775,"""CNR1642680""","""CID5496787"""
22.258808,24.237837,"""CNR9746115""","""CID8315694"""
11.907219,-16.541706,"""CNR4128683""","""CID9180088"""
-13.455965,26.906523,"""CNR4270820""","""CID3746905"""
9.382623,-37.57903,"""CNR3559869""","""CID4239677"""
22.873371,-16.45342,"""CNR3299050""","""CID3997507"""
4.26859,2.0696661,"""CNR2780442""","""CID5508373"""
-28.650919,1.3607216,"""CNR7900857""","""CID6765346"""
-22.42402,10.267121,"""CNR9641289""","""CID8140818"""
-16.628807,1.773412,"""CNR6410601""","""CID1109050"""
16.198719,-31.845928,"""CNR1039624""","""CID2230682"""
30.00125,21.257084,"""CNR4206950""","""CID4256575"""
-11.465879,12.786936,"""CNR1860818""","""CID3407408"""
-16.591528,28.230822,"""CNR4160700""","""CID2590278"""
14.23951,22.628183,"""CNR3700142""","""CID3043459"""
-37.97855,-25.38005,"""CNR7318300""","""CID4395924"""
-8.919215,19.062609,"""CNR9861554""","""CID4976446"""
-19.328226,18.25734,"""CNR4748602""","""CID5169257"""
-13.577677,-22.703321,"""CNR8116251""","""CID7323674"""
7.0267935,24.45799,"""CNR1391210""","""CID8217367"""
21.98109,13.152107,"""CNR3278581""","""CID9018717"""
28.119,-25.683224,"""CNR9301221""","""CID1310649"""
-33.81754,-21.536295,"""CNR3567489""","""CID9637518"""
23.018314,-31.115482,"""CNR1105377""","""CID9150498"""
15.861032,8.55025,"""CNR6795589""","""CID7439015"""
5.262877,-37.407158,"""CNR2328521""","""CID5206304"""
-7.4183893,-29.60468,"""CNR8413481""","""CID3280867"""
-21.92978,1.8810147,"""CNR3673733""","""CID2296040"""
-12.670878,-25.345379,"""CNR3077130""","""CID7260959"""
11.153203,0.5706314,"""CNR4074396""","""CID8063778"""
-1.6219529,28.59937,"""CNR9918895""","""CID9520433"""
4.7901306,23.712343,"""CNR8837480""","""CID8073324"""
-10.659151,-20.847942,"""CNR4933488""","""CID8852348"""
33.0734,-0.6748546,"""CNR2878802""","""CID3157015"""
-29.965445,-27.929947,"""CNR5740784""","""CID1795403"""
-16.20951,14.764084,"""CNR4380363""","""CID3049302"""
-26.632961,-15.067146,"""CNR1936792""","""CID4711221"""
-18.696783,-18.818457,"""CNR6808015""","""CID2911464"""
-2.0144565,-21.411926,"""CNR6571067""","""CID4034936"""
16.035677,-5.0530667,"""CNR9722492""","""CID6984837"""
-15.993211,-14.805625,"""CNR3075873""","""CID3316038"""
30.62635,3.6051593,"""CNR4415823""","""CID7564583"""
25.020435,-14.420361,"""CNR3937273""","""CID2309153"""
2.2846138,19.821358,"""CNR4841171""","""CID2040157"""
0.3141546,-19.326147,"""CNR6133878""","""CID3426399"""
4.1501164,2.1455412,"""CNR3155969""","""CID3097054"""
-18.356594,22.05755,"""CNR7961553""","""CID5364921"""
3.145344,-10.033327,"""CNR8649779""","""CID1478202"""
17.376783,9.799278,"""CNR4762996""","""CID8701564"""
-3.6378665,7.6168184,"""CNR3947562""","""CID8963804"""
-7.8403068,28.02245,"""CNR8724246""","""CID1313878"""
-21.063684,20.295769,"""CNR3543939""","""CID3871050"""
-10.001206,-4.778684,"""CNR8344133""","""CID6319989"""
-21.24488,1.9672828,"""CNR8181734""","""CID3615528"""
-24.708815,4.1286306,"""CNR8852518""","""CID5844990"""
16.28174,9.22156,"""CNR4602435""","""CID9347920"""
-36.6711,-30.655107,"""CNR6335700""","""CID7405487"""
17.763304,-3.5755107,"""CNR5096071""","""CID9523422"""
-9.081927,-25.591942,"""CNR8582918""","""CID8782357"""
4.2512116,28.142717,"""CNR9503072""","""CID2861650"""
-18.836124,-9.615431,"""CNR2419473""","""CID5037264"""
14.32948,21.52364,"""CNR6593844""","""CID5118832"""
16.364094,-4.369308,"""CNR2098593""","""CID8557212"""
-21.893414,2.3005383,"""CNR5741740""","""CID3381062"""
32.955547,12.623121,"""CNR8618147""","""CID5057408"""
12.470422,-27.232185,"""CNR2024968""","""CID1232870"""
22.095022,-31.671072,"""CNR9543079""","""CID4505390"""
-2.2294397,21.368633,"""CNR6053813""","""CID6435124"""
32.360996,15.016854,"""CNR3780993""","""CID1703056"""
10.78359,30.770788,"""CNR1273882""","""CID1040476"""
33.77395,-10.907336,"""CNR7502335""","""CID9181986"""
-6.816457,21.161694,"""CNR5991116""","""CID4980430"""
-9.566506,-29.13357,"""CNR7533835""","""CID8659927"""
12.474981,-26.051125,"""CNR8531475""","""CID1820044"""
7.2457595,-5.765778,"""CNR3087826""","""CID3584454"""
12.078509,-25.536137,"""CNR1736036""","""CID9965869"""
10.406134,-5.8245816,"""CNR9746541""","""CID6311668"""
-23.014772,13.044906,"""CNR6922673""","""CID2668756"""
-1.8844708,-21.329058,"""CNR3511648""","""CID2974417"""
-20.961145,-34.752533,"""CNR2166034""","""CID4744662"""
17.101597,-15.308076,"""CNR3177104""","""CID5957411"""
3.4384632,-10.784574,"""CNR2529397""","""CID5916878"""
4.414526,5.144259,"""CNR5153705""","""CID1180744"""
-15.46699,-26.726654,"""CNR7541856""","""CID5004315"""
-7.6320024,-29.37583,"""CNR3856334""","""CID9465433"""
-8.501891,-22.063786,"""CNR4150781""","""CID1878656"""
7.996482,1.0632671,"""CNR7641124""","""CID4513410"""
26.980661,-14.921263,"""CNR8317490""","""CID4718930"""
18.40599,-12.644978,"""CNR9627002""","""CID7049676"""
33.342587,15.709903,"""CNR8433114""","""CID4494702"""
0.21309236,2.7976015,"""CNR1654475""","""CID8468804"""
9.160265,9.67318,"""CNR9807625""","""CID6206695"""
-25.304205,18.47907,"""CNR6074821""","""CID3220681"""
2.235998,-9.817705,"""CNR7817313""","""CID9133919"""
1.5251193,23.019243,"""CNR3394397""","""CID6199913"""
-10.986992,-10.688135,"""CNR1461067""","""CID8098320"""
-20.221449,-32.02356,"""CNR1385468""","""CID3593149"""
20.353556,27.294987,"""CNR6539388""","""CID4475467"""
9.80038,-20.091843,"""CNR2675319""","""CID9329609"""
-18.258698,-33.8152,"""CNR4879736""","""CID2739355"""
8.019959,3.1655996,"""CNR6668955""","""CID5569361"""
-9.142027,-28.389967,"""CNR7972703""","""CID3780398"""
7.308792,-27.101007,"""CNR2972725""","""CID4068536"""
29.408655,-27.62834,"""CNR3168649""","""CID7439362"""
-17.195194,-20.372696,"""CNR5015800""","""CID6653210"""
-20.021124,-25.068829,"""CNR6918077""","""CID9427147"""
-2.192821,9.912,"""CNR2011520""","""CID3738358"""
12.5336485,-17.120424,"""CNR3121090""","""CID1670641"""
-1.9831914,28.367369,"""CNR3727293""","""CID5688674"""
17.74794,25.200764,"""CNR9054826""","""CID7335423"""
-18.674593,-19.953424,"""CNR2731980""","""CID9050242"""
22.35066,24.292183,"""CNR4697516""","""CID1565014"""
24.712254,4.63105,"""CNR3468426""","""CID4139108"""
-27.812263,21.145617,"""CNR3922549""","""CID1460086"""
-21.053703,1.3948888,"""CNR4444151""","""CID9346401"""
-18.734661,-13.400172,"""CNR2025797""","""CID6074869"""
-21.756325,-25.47932,"""CNR1255290""","""CID5513574"""
1.3321495,-29.492714,"""CNR2662015""","""CID1582752"""
13.540125,23.129677,"""CNR1940790""","""CID6441086"""
-3.2302651,23.306671,"""CNR6614375""","""CID8368438"""
5.7312903,1.0325844,"""CNR6929312""","""CID5965276"""
25.928963,-17.485601,"""CNR6655846""","""CID9980106"""
-27.726236,17.793608,"""CNR1483603""","""CID9866501"""
-22.421053,-5.6791477,"""CNR5324113""","""CID8669554"""
-35.933353,11.175618,"""CNR8382176""","""CID1639266"""
-39.72527,-25.547394,"""CNR9780526""","""CID2080224"""
9.1057625,-31.175287,"""CNR6217127""","""CID6898348"""
-20.764149,-17.100767,"""CNR7853880""","""CID4529612"""
-21.915684,-4.8796773,"""CNR8657504""","""CID4151620"""
-36.246384,-6.248,"""CNR8332446""","""CID4373339"""
-3.5077162,28.24207,"""CNR3885992""","""CID1386278"""
-17.940378,-19.941473,"""CNR4056097""","""CID5844172"""
30.350767,27.666283,"""CNR1248916""","""CID9348316"""
30.081171,7.3951116,"""CNR6057258""","""CID5456822"""
-24.67628,-7.396955,"""CNR3393108""","""CID8282698"""
19.812992,-15.001182,"""CNR4205299""","""CID9615913"""
3.5113912,-14.780345,"""CNR5326364""","""CID6066725"""
-21.815735,-20.9859,"""CNR6344062""","""CID7467073"""
22.352911,24.64215,"""CNR7116133""","""CID4903787"""
1.6907222,-40.82322,"""CNR8830784""","""CID2396282"""
24.087858,7.3993554,"""CNR6708175""","""CID9350240"""
-15.849401,9.918501,"""CNR3725952""","""CID5548928"""
