cluster,silhouette,Booking ID,Customer ID
0,0.358181,"""CNR6297573""","""CID8198061"""
3,-0.05652253,"""CNR9310740""","""CID2424085"""
2,0.39833763,"""CNR3671793""","""CID7223771"""
0,0.54647934,"""CNR3963969""","""CID6288551"""
0,0.5796142,"""CNR9754329""","""CID9260426"""
2,0.30843535,"""CNR7344414""","""CID5670722"""
1,0.1012432,"""CNR6961030""","""CID4514104"""
4,0.46991956,"""CNR3912935""","""CID5021512"""
3,0.2358533,"""CNR6134216""","""CID2436262"""
1,0.31646898,"""CNR5703505""","""CID7499905"""
0,0.026204618,"""CNR3775124""","""CID5113007"""
4,0.13629526,"""CNR7476102""","""CID1825965"""
1,0.060744207,"""CNR4967561""","""CID5660283"""
0,0.51597667,"""CNR6005598""","""CID8134086"""
2,0.105664454,"""CNR3214155""","""CID3957636"""
4,0.2024649,"""CNR8952925""","""CID6167159"""
2,0.09371596,"""CNR8117486""","""CID5765992"""
1,0.22308494,"""CNR1125632""","""CID9089926"""
3,0.5295454,"""CNR2161584""","""CID7085486"""
3,0.22918044,"""CNR6967768""","""CID4675318"""
1,0.41101366,"""CNR9369159""","""CID2348157"""
4,0.21257931,"""CNR5935446""","""CID3234627"""
4,0.25066653,"""CNR7475714""","""CID7408051"""
4,0.5430985,"""CNR1483551""","""CID4422502"""
0,0.5037964,"""CNR2961063""","""CID3631435"""
0,0.534024,"""CNR3869643""","""CID6342846"""
3,0.52785295,"""CNR3150312""","""CID5364732"""
3,0.55799645,"""CNR8279750""","""CID4925522"""
0,0.5062557,"""CNR1518661""","""CID6033764"""
0,0.002018693,"""CNR4719535""","""CID1565367"""
4,0.53301644,"""CNR5211743""","""CID9064383"""
0,0.4743604,"""CNR2295620""","""CID2577686"""
3,0.5142292,"""CNR1994783""","""CID4160759"""
3,0.3901545,"""CNR7664235""","""CID9784595"""
4,0.56092906,"""CNR9855574""","""CID7900947"""
2,0.14875245,"""CNR7287673""","""CID4591030"""
0,0.5489864,"""CNR8231735""","""CID9445771"""
4,0.44420326,"""CNR4305166""","""CID3637735"""
0,0.5709068,"""CNR9382273""","""CID3065653"""
2,0.1070528,"""CNR6308777""","""CID1006677"""
1,0.25793856,"""CNR8717199""","""CID5083264"""
3,0.5262882,"""CNR4301132""","""CID1694304"""
3,0.5423086,"""CNR8853899""","""CID9290108"""
2,0.3408709,"""CNR7837121""","""CID7755634"""
1,0.47162545,"""CNR2883948""","""CID4565940"""
0,0.33360717,"""CNR7890097""","""CID5570525"""
4,0.14818527,"""CNR9472854""","""CID2393191"""
3,0.24501464,"""CNR6728038""","""CID1676134"""
4,0.41116843,"""CNR4708596""","""CID5444510"""
4,0.557543,"""CNR3432723""","""CID5037024"""
1,0.57587516,"""CNR4768525""","""CID7010180"""
3,0.55510587,"""CNR1562499""","""CID9901107"""
3,0.5793077,"""CNR2416238""","""CID4241919"""
1,0.21794339,"""CNR7618135""","""CID6642598"""
4,0.15883999,"""CNR1137668""","""CID9579937"""
2,0.36190206,"""CNR9616175""","""CID4267241"""
3,0.08263873,"""CNR3492318""","""CID4913431"""
1,0.55870664,"""CNR7561762""","""CID9663554"""
0,0.45217007,"""CNR8548520""","""CID8613011"""
2,0.08141897,"""CNR2296868""","""CID7772994"""
0,0.52570367,"""CNR1065551""","""CID6555730"""
3,0.3328792,"""CNR8607412""","""CID5678700"""
4,0.53213954,"""CNR4527891""","""CID8649871"""
1,0.24063691,"""CNR2359434""","""CID1421647"""
0,0.46079102,"""CNR8729154""","""CID4342332"""
0,0.5446698,"""CNR7884526""","""CID9986221"""
2,0.34713635,"""CNR8810436""","""CID8680223"""
1,0.48134142,"""CNR3677290""","""CID1283016"""
0,0.2812441,"""CNR7328754""","""CID8117403"""
0,0.18655309,"""CNR7153257""","""CID6656135"""
3,0.44300172,"""CNR6418073""","""CID4583720"""
2,0.1707424,"""CNR6429006""","""CID1705913"""
1,0.5347787,"""CNR1024468""","""CID8738459"""
3,-0.039405752,"""CNR7312415""","""CID5565189"""
3,0.53439283,"""CNR2837163""","""CID4649001"""
4,0.57109624,"""CNR9477684""","""CID8123827"""
1,0.45835394,"""CNR3872513""","""CID6474849"""
4,0.53897166,"""CNR2986964""","""CID8284240"""
4,0.08656668,"""CNR6829335""","""CID7178449"""
3,0.27558088,"""CNR1945807""","""CID2683563"""
0,0.5291908,"""CNR8985318""","""CID5012650"""
0,0.4484861,"""CNR5730681""","""CID8433696"""
2,0.3604396,"""CNR6140261""","""CID6378883"""
1,0.46968132,"""CNR2223688""","""CID4302142"""
0,0.42297065,"""CNR7316368""","""CID8289658"""
2,0.33084515,"""CNR5383641""","""CID2853986"""
4,0.5158929,"""CNR7992215""","""CID1237490"""
2,0.4390696,"""CNR2752791""","""CID8760433"""
2,0.095489316,"""CNR4384302""","""CID1654348"""
1,0.48375022,"""CNR8946187""","""CID9053079"""
3,0.51060945,"""CNR4746101""","""CID6090921"""
0,0.13655126,"""CNR6983621""","""CID7614150"""
0,0.5625412,"""CNR3335369""","""CID6553909"""
0,-0.05017411,"""CNR9951022""","""CID3730227"""
3,0.01997357,"""CNR2634218""","""CID7942033"""
0,0.14865038,"""CNR8276890""","""CID7173664"""
4,0.46205,"""CNR5909095""","""CID9924939"""
1,0.45574304,"""CNR3302658""","""CID4080279"""
0,0.089023925,"""CNR5592466""","""CID5985050"""
0,0.5572564,"""CNR4470543""","""CID2404006"""
0,0.3603378,"""CNR7975432""","""CID3777455"""
0,0.33440635,"""CNR3949398""","""CID9174150"""
0,0.29356378,"""CNR1700965""","""CID4314785"""
2,0.43154377,"""CNR4260088""","""CID1456848"""
4,0.29362082,"""CNR2681655""","""CID8236651"""
4,0.51599747,"""CNR2777297""","""CID6030341"""
4,0.34401792,"""CNR1619420""","""CID2806386"""
2,0.12021202,"""CNR9088436""","""CID9759388"""
2,0.42637575,"""CNR4144776""","""CID6985046"""
4,0.48004237,"""CNR4459142""","""CID2296092"""
3,0.2103722,"""CNR7968217""","""CID5383548"""
1,0.33477393,"""CNR2491068""","""CID9891399"""
4,0.0062608146,"""CNR5352836""","""CID4692206"""
2,0.3593578,"""CNR2338827""","""CID7139406"""
4,0.5648804,"""CNR4198140""","""CID1832546"""
3,0.36581528,"""CNR8670560""","""CID6017630"""
4,-0.04018448,"""CNR4571700""","""CID9697159"""
4,0.077910036,"""CNR3084059""","""CID7696002"""
0,0.37949318,"""CNR7261711""","""CID4024782"""
0,0.31301692,"""CNR7762266""","""CID4155551"""
0,0.570698,"""CNR9419240""","""CID5605424"""
0,0.24409491,"""CNR7559836""","""CID8029617"""
3,0.3657429,"""CNR9245648""","""CID9671959"""
4,0.4518622,"""CNR4133350""","""CID2132733"""
4,0.33176535,"""CNR5925918""","""CID3090765"""
4,0.32720727,"""CNR1683560""","""CID7145446"""
0,0.35195905,"""CNR6376256""","""CID1430596"""
2,0.48056668,"""CNR4110824""","""CID8346670"""
1,0.12645023,"""CNR5264160""","""CID1940740"""
2,0.46237725,"""CNR5590381""","""CID5857581"""
1,0.39439717,"""CNR4946124""","""CID6045093"""
2,0.34338158,"""CNR2943122""","""CID1929608"""
0,0.5011038,"""CNR8308748""","""CID3209952"""
4,0.043147273,"""CNR5149834""","""CID2766360"""
3,0.28080457,"""CNR3994415""","""CID4326392"""
3,0.5458333,"""CNR1768147""","""CID1154468"""
4,0.46915677,"""CNR5322762""","""CID7970392"""
0,0.519734,"""CNR4686586""","""CID5619671"""
0,0.52510536,"""CNR3721916""","""CID7765907"""
3,0.5769923,"""CNR6990047""","""CID6501764"""
0,0.4229724,"""CNR2195640""","""CID1603134"""
1,0.50991356,"""CNR5011991""","""CID5208821"""
1,0.28836152,"""CNR6159536""","""CID1926005"""
0,0.54555726,"""CNR5477691""","""CID1747911"""
3,0.5111712,"""CNR3856701""","""CID9845681"""
1,0.5381953,"""CNR2221351""","""CID2495366"""
4,0.49355143,"""CNR6256455""","""CID5774864"""
4,-0.0004411913,"""CNR9229899""","""CID4201496"""
4,0.52768606,"""CNR9984333""","""CID3147165"""
2,0.04505557,"""CNR7815323""","""CID5307560"""
0,0.52765965,"""CNR1166847""","""CID1194199"""
0,0.04700448,"""CNR4869371""","""CID1257034"""
4,0.4541822,"""CNR3722591""","""CID4423428"""
4,0.31410843,"""CNR7440212""","""CID7027851"""
0,0.55146915,"""CNR5577942""","""CID5663230"""
3,0.5628732,"""CNR5337811""","""CID1417135"""
0,0.5351302,"""CNR7027552""","""CID9336099"""
1,0.30202374,"""CNR7959701""","""CID8012833"""
1,0.33751887,"""CNR5594201""","""CID8379223"""
1,-0.009603667,"""CNR3110561""","""CID9435267"""
3,0.5689669,"""CNR2363914""","""CID8210812"""
0,0.49973235,"""CNR1251619""","""CID5961190"""
4,0.4234404,"""CNR6994207""","""CID7168217"""
1,0.49033877,"""CNR3363607""","""CID2383879"""
0,0.21982281,"""CNR9863549""","""CID5998539"""
4,0.09725645,"""CNR2649040""","""CID9001080"""
3,0.39713833,"""CNR5774603""","""CID9405790"""
1,0.5325027,"""CNR7665240""","""CID6591664"""
0,0.13141187,"""CNR5670308""","""CID5874852"""
4,0.5080726,"""CNR1958869""","""CID2684673"""
1,0.2312657,"""CNR8216264""","""CID8581063"""
3,0.4887673,"""CNR1387420""","""CID9968745"""
1,0.52904344,"""CNR2322577""","""CID3898614"""
1,0.5318284,"""CNR5092297""","""CID3758122"""
1,0.30623797,"""CNR4908631""","""CID3079955"""
3,0.51355344,"""CNR4784356""","""CID1609333"""
1,0.36151722,"""CNR6515222""","""CID8941627"""
1,0.50518537,"""CNR5620760""","""CID8765147"""
0,0.54715395,"""CNR3976342""","""CID1419148"""
0,0.3472547,"""CNR9752029""","""CID6509248"""
4,0.45274073,"""CNR6517849""","""CID9566379"""
0,0.26429465,"""CNR9947422""","""CID7700098"""
1,0.44782025,"""CNR8541769""","""CID3998676"""
1,0.4718631,"""CNR9245534""","""CID2081001"""
3,0.5635078,"""CNR4998770""","""CID1760832"""
0,0.54663724,"""CNR8587694""","""CID1785502"""
3,-0.02603482,"""CNR5763222""","""CID9955359"""
4,0.14335915,"""CNR3976198""","""CID1092387"""
0,0.27170286,"""CNR6649711""","""CID8486930"""
2,0.32144424,"""CNR8461985""","""CID9186259"""
2,0.23429751,"""CNR2640704""","""CID6485521"""
1,0.54510945,"""CNR6872750""","""CID6862049"""
0,0.5225489,"""CNR9344844""","""CID2458525"""
3,0.5426517,"""CNR1673425""","""CID1560999"""
1,0.020000117,"""CNR7568878""","""CID2126303"""
1,0.47125426,"""CNR2660134""","""CID3994784"""
3,0.18547866,"""CNR9705350""","""CID7502481"""
4,0.25888184,"""CNR8360160""","""CID3054489"""
2,0.20800574,"""CNR9999098""","""CID9269013"""
3,0.5275333,"""CNR3378856""","""CID3088997"""
3,0.5257598,"""CNR2450949""","""CID9371898"""
1,0.5240053,"""CNR7733447""","""CID7441034"""
1,0.5181606,"""CNR9800071""","""CID7364674"""
1,0.5623315,"""CNR5915301""","""CID1923989"""
3,0.5071597,"""CNR2427179""","""CID1149082"""
3,0.52837825,"""CNR2316172""","""CID9489267"""
1,0.011129443,"""CNR1464010""","""CID5945463"""
1,0.13203293,"""CNR5216608""","""CID4084918"""
2,0.09472083,"""CNR9836637""","""CID1291997"""
3,0.52061975,"""CNR1644317""","""CID8188225"""
3,0.09015845,"""CNR1817119""","""CID9099367"""
1,0.1565237,"""CNR3467743""","""CID6074943"""
0,0.43476778,"""CNR1439609""","""CID6122071"""
2,0.10567905,"""CNR2851598""","""CID5020125"""
4,0.033459276,"""CNR3322518""","""CID6989076"""
0,0.479132,"""CNR6287187""","""CID9258737"""
1,0.4264223,"""CNR6685537""","""CID5641958"""
2,0.22614877,"""CNR1356581""","""CID1881014"""
1,0.37438294,"""CNR1516317""","""CID9772120"""
4,0.038273383,"""CNR1138425""","""CID7734079"""
0,0.14758523,"""CNR1935277""","""CID3705686"""
4,0.54836196,"""CNR8286847""","""CID9315912"""
0,0.55066407,"""CNR1125131""","""CID1167535"""
2,0.39049676,"""CNR5218681""","""CID7831289"""
2,0.52569944,"""CNR6724577""","""CID5498625"""
4,0.5154947,"""CNR2932721""","""CID2319966"""
2,0.31520268,"""CNR8599096""","""CID4633840"""
4,0.47462934,"""CNR2971843""","""CID7488275"""
0,0.46733513,"""CNR6440540""","""CID5806588"""
2,0.54662776,"""CNR5798311""","""CID6051914"""
1,0.5744211,"""CNR1258912""","""CID8067336"""
0,0.53822774,"""CNR3883154""","""CID4317840"""
0,0.5593476,"""CNR3719498""","""CID6167893"""
0,0.50481546,"""CNR8609646""","""CID5589979"""
3,0.3906497,"""CNR6272325""","""CID7983378"""
4,0.053880755,"""CNR8520460""","""CID4955122"""
3,0.25947857,"""CNR7063347""","""CID4475085"""
3,0.28884315,"""CNR7492073""","""CID1748775"""
4,0.35187906,"""CNR2454799""","""CID9732583"""
4,0.52501667,"""CNR5145063""","""CID2003227"""
3,0.54827267,"""CNR7231527""","""CID9373715"""
0,0.4790633,"""CNR1381454""","""CID3744118"""
0,0.4923225,"""CNR7461616""","""CID8963411"""
4,0.21063352,"""CNR1313546""","""CID9965231"""
3,0.45126328,"""CNR2288438""","""CID5963738"""
0,0.5533542,"""CNR1467639""","""CID8955423"""
4,0.011183366,"""CNR7655510""","""CID5084493"""
1,0.55287945,"""CNR8918368""","""CID1046607"""
0,0.5314475,"""CNR6905810""","""CID3686679"""
3,0.52167773,"""CNR8036777""","""CID5349493"""
4,0.5638123,"""CNR6255368""","""CID5689359"""
1,0.5320067,"""CNR7711029""","""CID5839676"""
1,0.3371891,"""CNR1801033""","""CID9879493"""
0,0.33264336,"""CNR1901029""","""CID8198974"""
2,0.38324618,"""CNR1148857""","""CID1092626"""
3,0.30276844,"""CNR9690399""","""CID1677241"""
1,0.34082687,"""CNR7981666""","""CID1281238"""
3,0.2943992,"""CNR2666708""","""CID1920317"""
1,0.15290453,"""CNR2795859""","""CID3551587"""
1,0.2574404,"""CNR4538057""","""CID2144261"""
1,0.5273228,"""CNR6675860""","""CID8567256"""
3,0.09038364,"""CNR8475075""","""CID5290993"""
2,0.14217511,"""CNR2146751""","""CID8650345"""
1,0.20608708,"""CNR8763237""","""CID3781153"""
0,0.5520489,"""CNR2433742""","""CID9972287"""
1,0.16615823,"""CNR6187976""","""CID2776707"""
4,0.18001492,"""CNR6715842""","""CID6829832"""
3,0.036449194,"""CNR2143167""","""CID7853387"""
1,0.4737275,"""CNR2182775""","""CID3795790"""
1,0.38227737,"""CNR4694585""","""CID6584383"""
0,0.026151791,"""CNR7918753""","""CID5688166"""
1,0.032828394,"""CNR2490511""","""CID8405700"""
2,0.35347253,"""CNR6404551""","""CID1972556"""
1,0.18533666,"""CNR7336241""","""CID1106676"""
1,0.32158422,"""CNR3201425""","""CID7440554"""
0,0.055603422,"""CNR2635964""","""CID2811552"""
2,0.07450215,"""CNR3022771""","""CID3765646"""
2,0.13741659,"""CNR9587287""","""CID6955537"""
2,0.1816587,"""CNR8032311""","""CID3351102"""
3,0.50274193,"""CNR2868552""","""CID9662863"""
2,0.156405,"""CNR1995249""","""CID1037347"""
4,0.18429661,"""CNR6636082""","""CID8580429"""
2,0.11483762,"""CNR5923355""","""CID7980645"""
0,0.54456836,"""CNR9257174""","""CID8977227"""
1,0.55524033,"""CNR1971850""","""CID5426115"""
3,0.5773105,"""CNR4639651""","""CID7792431"""
4,0.5184352,"""CNR7127151""","""CID1877082"""
3,0.520672,"""CNR5414453""","""CID9017224"""
0,0.3857743,"""CNR5641108""","""CID8968173"""
3,0.2719743,"""CNR6132367""","""CID5846222"""
1,0.443961,"""CNR2367565""","""CID1358634"""
1,0.39065906,"""CNR3586866""","""CID4960881"""
1,0.18406808,"""CNR2373775""","""CID5039007"""
3,0.52735347,"""CNR1524065""","""CID1940610"""
1,0.5078263,"""CNR7071417""","""CID2693651"""
3,0.11864828,"""CNR1884253""","""CID2339233"""
2,0.24469635,"""CNR6288237""","""CID3776874"""
2,0.068086796,"""CNR1009189""","""CID2022445"""
3,0.5108796,"""CNR9353749""","""CID6807451"""
0,0.5534806,"""CNR6269528""","""CID2592536"""
3,0.5381987,"""CNR3687945""","""CID9890072"""
1,0.5634354,"""CNR7809571""","""CID6064436"""
1,0.17514409,"""CNR7189724""","""CID8036615"""
2,0.44442546,"""CNR7036520""","""CID9495745"""
0,0.09325155,"""CNR6122600""","""CID7546328"""
1,0.38198465,"""CNR3458388""","""CID8108789"""
3,0.41387722,"""CNR3409427""","""CID4222503"""
1,0.5265619,"""CNR5651624""","""CID9374457"""
1,0.564803,"""CNR9094110""","""CID1786418"""
0,0.20995885,"""CNR3469090""","""CID2986944"""
3,0.51220393,"""CNR6915141""","""CID2686807"""
1,0.29955128,"""CNR2099898""","""CID1724054"""
3,0.52367985,"""CNR8151244""","""CID7258085"""
1,0.10891564,"""CNR2823909""","""CID4254658"""
0,0.38870546,"""CNR9300019""","""CID8737885"""
1,0.15441334,"""CNR3767956""","""CID8298881"""
0,0.53949285,"""CNR8108290""","""CID6423421"""
0,0.46159735,"""CNR4016813""","""CID2859411"""
3,0.49648443,"""CNR5012574""","""CID3453198"""
0,0.08846825,"""CNR9359628""","""CID4600694"""
0,0.08312593,"""CNR5507442""","""CID6302973"""
3,0.54190886,"""CNR2568344""","""CID6617349"""
2,0.30594277,"""CNR8306959""","""CID1329380"""
3,0.5584607,"""CNR1294613""","""CID4876162"""
1,0.4326879,"""CNR9589130""","""CID4301236"""
3,0.5592706,"""CNR9116183""","""CID9611731"""
2,0.105142206,"""CNR3994007""","""CID4668158"""
2,0.27259377,"""CNR8698745""","""CID3696609"""
3,0.5147221,"""CNR2595734""","""CID6552455"""
4,0.5278363,"""CNR2177441""","""CID7898682"""
3,0.50362456,"""CNR1857452""","""CID8954910"""
0,0.5625655,"""CNR8274244""","""CID8526903"""
3,0.05434082,"""CNR3867698""","""CID8190551"""
1,0.4153946,"""CNR8442385""","""CID6646836"""
4,0.41777375,"""CNR3603304""","""CID1462809"""
2,0.14519815,"""CNR5781586""","""CID7635411"""
1,0.059386514,"""CNR3763923""","""CID9995026"""
3,0.47038144,"""CNR2812834""","""CID5974607"""
0,0.5393717,"""CNR3003113""","""CID9306818"""
2,0.10141444,"""CNR7011294""","""CID5754629"""
1,0.21679075,"""CNR3358629""","""CID2197979"""
4,0.53875905,"""CNR8797497""","""CID4441962"""
0,0.55797905,"""CNR8501008""","""CID5993940"""
0,0.16083544,"""CNR4347039""","""CID8792305"""
1,0.16475426,"""CNR3842950""","""CID5377151"""
3,0.50972176,"""CNR6158535""","""CID1185761"""
0,0.53869975,"""CNR4069163""","""CID5463016"""
3,0.56431353,"""CNR9452350""","""CID2196186"""
1,0.5003321,"""CNR9785018""","""CID6677511"""
2,0.12887776,"""CNR2462554""","""CID9512404"""
2,0.46108177,"""CNR4263164""","""CID5735588"""
0,0.46805292,"""CNR4618807""","""CID6757322"""
3,0.5546945,"""CNR2326170""","""CID4018477"""
1,0.52054095,"""CNR4833946""","""CID1165849"""
3,0.42296264,"""CNR5203904""","""CID5570705"""
2,0.38531855,"""CNR5765552""","""CID8718954"""
3,0.55383736,"""CNR7690049""","""CID7610738"""
4,0.5273773,"""CNR1545255""","""CID3472545"""
4,0.5536507,"""CNR8093828""","""CID6989123"""
0,0.31842253,"""CNR7462229""","""CID5900264"""
0,0.49808916,"""CNR3966672""","""CID4779052"""
4,0.46883714,"""CNR5874517""","""CID2378474"""
1,0.39990798,"""CNR9529944""","""CID3281126"""
1,0.118031636,"""CNR1712491""","""CID2044248"""
0,0.18686913,"""CNR8342501""","""CID5860344"""
0,0.51864725,"""CNR7786046""","""CID8074757"""
3,0.44123408,"""CNR5963451""","""CID7738182"""
1,0.44862992,"""CNR5901398""","""CID7552417"""
0,0.5618582,"""CNR9618370""","""CID7408111"""
3,0.5503229,"""CNR9069136""","""CID8458541"""
2,0.3252876,"""CNR3431095""","""CID8868726"""
2,0.3697823,"""CNR2994942""","""CID3536865"""
4,0.11095187,"""CNR4096966""","""CID1799591"""
1,0.12058815,"""CNR9456597""","""CID4272146"""
4,0.2591242,"""CNR7889926""","""CID6316953"""
4,0.3435614,"""CNR3624194""","""CID9283750"""
0,0.5331927,"""CNR7311946""","""CID1522065"""
2,0.20468745,"""CNR3227464""","""CID6958134"""
0,0.2122263,"""CNR6329210""","""CID3456121"""
0,0.12649916,"""CNR9165432""","""CID3283956"""
2,0.103773974,"""CNR7670231""","""CID8760534"""
2,0.13782965,"""CNR9405090""","""CID2759752"""
0,0.054488555,"""CNR5857104""","""CID2027251"""
3,0.42859575,"""CNR4047286""","""CID5576670"""
3,0.35878617,"""CNR4051734""","""CID2932834"""
1,0.5102495,"""CNR6498016""","""CID2724178"""
4,0.48518002,"""CNR1514331""","""CID8617527"""
2,0.3039338,"""CNR8027377""","""CID5929938"""
4,0.5007124,"""CNR2646895""","""CID7450816"""
1,0.16528666,"""CNR7768002""","""CID7957699"""
4,0.31884676,"""CNR7349217""","""CID9938755"""
0,0.53977466,"""CNR3610428""","""CID8439458"""
1,0.49739137,"""CNR3370347""","""CID7301185"""
2,0.18957679,"""CNR8599641""","""CID3878284"""
1,0.49536666,"""CNR7540122""","""CID9478166"""
4,0.53731483,"""CNR6412126""","""CID9254382"""
4,0.20423377,"""CNR9600279""","""CID2588516"""
2,0.1555948,"""CNR5772355""","""CID5036875"""
3,0.084018975,"""CNR1539800""","""CID5689174"""
2,0.17909445,"""CNR6069967""","""CID6249210"""
2,0.4620706,"""CNR4034090""","""CID6569524"""
1,0.5258251,"""CNR6641330""","""CID2575969"""
1,0.53858733,"""CNR6280392""","""CID7340009"""
3,0.56326544,"""CNR9473933""","""CID6760209"""
1,0.1781463,"""CNR7845151""","""CID9977911"""
3,0.24154904,"""CNR4194043""","""CID6393298"""
1,0.5644406,"""CNR5549640""","""CID8373670"""
3,0.47712833,"""CNR3013245""","""CID1557347"""
4,0.21721503,"""CNR9335277""","""CID4456526"""
1,0.4718248,"""CNR3887193""","""CID3662486"""
1,0.18540849,"""CNR1810821""","""CID6300769"""
3,0.5677312,"""CNR9512157""","""CID2674980"""
4,0.50171566,"""CNR2112978""","""CID8940810"""
1,0.51402664,"""CNR2393569""","""CID9512703"""
0,0.18249947,"""CNR6903780""","""CID1360767"""
1,0.27171874,"""CNR9157232""","""CID9156870"""
3,-0.01502318,"""CNR7050020""","""CID5435978"""
3,0.5729215,"""CNR7443967""","""CID2081565"""
0,0.4622933,"""CNR4250246""","""CID6241718"""
2,0.2660064,"""CNR2078441""","""CID3587373"""
4,0.031423334,"""CNR9482686""","""CID9225200"""
2,0.53689146,"""CNR6071799""","""CID3911302"""
4,0.5369862,"""CNR3983491""","""CID9740282"""
0,0.3793204,"""CNR8583813""","""CID8979573"""
1,0.5074881,"""CNR8567689""","""CID2990662"""
4,0.11161114,"""CNR9405497""","""CID9325854"""
2,0.34535578,"""CNR7189387""","""CID8756618"""
0,0.20505553,"""CNR8739748""","""CID1281183"""
1,0.34971696,"""CNR1518881""","""CID7645269"""
4,0.44122297,"""CNR3201232""","""CID7438550"""
0,0.009537267,"""CNR2529929""","""CID1175452"""
3,0.2149479,"""CNR5512015""","""CID2025259"""
0,0.35927022,"""CNR7330973""","""CID1598493"""
3,0.38584903,"""CNR4583864""","""CID6742966"""
4,0.094581634,"""CNR1419496""","""CID1900458"""
0,0.5465925,"""CNR3461302""","""CID2796243"""
3,0.31287074,"""CNR6101698""","""CID8877916"""
4,0.45365602,"""CNR7693946""","""CID6825120"""
1,0.542383,"""CNR8671995""","""CID6453499"""
1,0.5416658,"""CNR7254874""","""CID6569838"""
2,0.0794059,"""CNR1734015""","""CID1508118"""
1,0.07484652,"""CNR6181062""","""CID4341168"""
2,0.4135887,"""CNR9936167""","""CID6513310"""
3,0.5526505,"""CNR9279896""","""CID3696127"""
4,0.46216217,"""CNR1194467""","""CID1789499"""
2,0.46266723,"""CNR5274658""","""CID6053247"""
3,0.42970815,"""CNR8195647""","""CID8248745"""
4,0.1299179,"""CNR8586136""","""CID6783880"""
1,0.53108233,"""CNR1583294""","""CID3840401"""
2,0.08731348,"""CNR9356830""","""CID7393877"""
4,0.31618658,"""CNR5114469""","""CID7121013"""
0,0.52830285,"""CNR7703307""","""CID5316042"""
0,0.4612552,"""CNR2746588""","""CID3134554"""
3,-0.05338212,"""CNR7546077""","""CID5375616"""
3,0.459966,"""CNR8434449""","""CID4788087"""
0,0.4139886,"""CNR9068834""","""CID2939844"""
4,0.5379081,"""CNR8073629""","""CID4416179"""
0,0.042325437,"""CNR7812205""","""CID1881988"""
3,0.20530818,"""CNR5895548""","""CID2805288"""
2,0.5408256,"""CNR4468498""","""CID5223597"""
4,0.41012543,"""CNR5612342""","""CID1108257"""
3,0.21488455,"""CNR9578842""","""CID3875886"""
3,0.51055163,"""CNR7489859""","""CID2107437"""
1,0.13116316,"""CNR3634185""","""CID9295314"""
3,0.4992208,"""CNR9857476""","""CID5378619"""
0,0.22733678,"""CNR3848973""","""CID9100616"""
4,0.11077299,"""CNR7965500""","""CID4237828"""
0,0.24792635,"""CNR3862324""","""CID5179763"""
2,0.3997833,"""CNR3900881""","""CID6871140"""
1,0.286529,"""CNR4689699""","""CID1589591"""
0,0.26732457,"""CNR1995725""","""CID9844312"""
1,0.27409935,"""CNR3153090""","""CID2832967"""
0,0.2454042,"""CNR5117155""","""CID8503406"""
2,0.24930137,"""CNR3446880""","""CID8611186"""
4,0.51538616,"""CNR7388221""","""CID9089087"""
2,0.097545505,"""CNR1957614""","""CID6430736"""
2,0.47773096,"""CNR9593980""","""CID8040340"""
0,0.39520174,"""CNR6938644""","""CID9713675"""
4,0.2857101,"""CNR5047113""","""CID5224294"""
2,0.53833205,"""CNR8534085""","""CID4769276"""
2,0.30379057,"""CNR3143735""","""CID5810823"""
1,0.56154495,"""CNR2673216""","""CID8439751"""
0,0.5546077,"""CNR6194322""","""CID5911887"""
3,0.15105172,"""CNR7630648""","""CID2779046"""
2,0.23429728,"""CNR7058553""","""CID5812194"""
4,0.47076434,"""CNR4945364""","""CID4413093"""
2,0.18121736,"""CNR3513342""","""CID5382071"""
1,0.5397956,"""CNR5311742""","""CID7511781"""
0,0.56419945,"""CNR9586196""","""CID4812852"""
0,0.5324368,"""CNR8164791""","""CID8413933"""
3,0.5099127,"""CNR1404546""","""CID2483943"""
2,0.3989991,"""CNR5882779""","""CID2178691"""
2,0.3385895,"""CNR2990439""","""CID2118050"""
0,0.45595273,"""CNR8893275""","""CID8619581"""
2,0.48307434,"""CNR1751268""","""CID7916072"""
1,0.030798575,"""CNR3008618""","""CID9605869"""
4,0.56296086,"""CNR6998640""","""CID5925615"""
2,0.11109291,"""CNR7899871""","""CID1464246"""
0,0.48023593,"""CNR2492880""","""CID2958901"""
1,0.36717978,"""CNR5020774""","""CID8856543"""
0,0.20849009,"""CNR9300483""","""CID3535855"""
2,0.45014343,"""CNR5901778""","""CID3558418"""
0,0.49050316,"""CNR6600547""","""CID9130798"""
0,0.35389274,"""CNR9972726""","""CID7204337"""
0,0.55850327,"""CNR9231581""","""CID9655729"""
3,0.5201945,"""CNR5544617""","""CID2399027"""
0,0.4179248,"""CNR5414501""","""CID4829797"""
0,0.002013231,"""CNR9626194""","""CID6045068"""
0,0.5508549,"""CNR2659539""","""CID7973797"""
1,0.018754743,"""CNR7793699""","""CID3911248"""
1,0.36132613,"""CNR4400408""","""CID1093816"""
2,0.27764463,"""CNR2180338""","""CID9128699"""
2,0.11002813,"""CNR1436322""","""CID3507304"""
4,0.5331257,"""CNR5031133""","""CID3596896"""
0,0.57020026,"""CNR3815796""","""CID8836429"""
0,0.013220309,"""CNR1476773""","""CID4279975"""
4,0.34709644,"""CNR7353420""","""CID1635303"""
